EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0408839
omega, real, im
6.293263e-01, 8.849630e-01, -1.030087e-01
8.324402e-01, 8.753833e-01, -8.608542e-02
1.106767e+00, 8.657715e-01, -7.349829e-02
1.465296e+00, 8.589950e-01, -6.230303e-02
1.947914e+00, 8.526013e-01, -5.481201e-02
2.563042e+00, 8.468793e-01, -4.846701e-02
3.424066e+00, 8.423176e-01, -4.436687e-02
4.530037e+00, 8.372007e-01, -4.138246e-02
5.992113e+00, 8.328739e-01, -4.000637e-02
7.927565e+00, 8.276970e-01, -4.012343e-02
1.057009e+01, 8.230020e-01, -4.142094e-02
1.391364e+01, 8.177713e-01, -4.320813e-02
1.845393e+01, 8.128760e-01, -4.733515e-02
2.454369e+01, 8.037686e-01, -5.517565e-02
3.255131e+01, 7.978407e-01, -5.960507e-02
4.321071e+01, 7.889245e-01, -6.737373e-02
5.721156e+01, 7.653943e-01, -8.032073e-02
7.575201e+01, 7.583752e-01, -8.619683e-02
1.005888e+02, 7.391207e-01, -9.367789e-02
1.333896e+02, 7.167525e-01, -9.984252e-02
1.765735e+02, 6.939985e-01, -9.849769e-02
2.340678e+02, 6.717315e-01, -9.763721e-02
3.106798e+02, 6.533289e-01, -9.353813e-02
4.111698e+02, 6.349531e-01, -8.839173e-02
5.461295e+02, 6.188943e-01, -8.174271e-02
7.237254e+02, 6.042912e-01, -7.677577e-02
9.582557e+02, 5.920705e-01, -7.449794e-02
1.271695e+03, 5.807986e-01, -6.936736e-02
1.686208e+03, 5.702828e-01, -6.670632e-02
2.234103e+03, 5.579180e-01, -6.458689e-02
2.965431e+03, 5.481461e-01, -6.175145e-02
3.923223e+03, 5.368121e-01, -5.857417e-02
5.210048e+03, 5.265752e-01, -5.589960e-02
6.904879e+03, 5.160983e-01, -5.412844e-02
9.156696e+03, 5.086921e-01, -5.282858e-02
1.214596e+04, 4.979575e-01, -5.134271e-02
1.613231e+04, 4.887279e-01, -4.887092e-02
2.131095e+04, 4.810344e-01, -4.578959e-02
2.827860e+04, 4.716782e-01, -4.320772e-02
3.747491e+04, 4.645289e-01, -4.181340e-02
4.976918e+04, 4.570932e-01, -3.975094e-02
6.585677e+04, 4.491582e-01, -3.722273e-02
8.743691e+04, 4.436007e-01, -3.547125e-02
1.157480e+05, 4.377811e-01, -3.277901e-02
1.534472e+05, 4.324313e-01, -2.980280e-02
2.034181e+05, 4.260978e-01, -2.747568e-02
2.696861e+05, 4.216444e-01, -2.613256e-02
3.575525e+05, 4.165656e-01, -2.261226e-02
4.739878e+05, 4.109045e-01, -2.004923e-02
6.285148e+05, 4.071459e-01, -1.663440e-02
