EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0417809
omega, real, im
6.293263e-01, 1.057095e+00, -4.472228e-01
8.324402e-01, 1.037956e+00, -3.571291e-01
1.106767e+00, 1.023371e+00, -2.944380e-01
1.465296e+00, 1.004976e+00, -2.510023e-01
1.947914e+00, 9.877516e-01, -2.161012e-01
2.563042e+00, 9.698321e-01, -1.920864e-01
3.424066e+00, 9.517901e-01, -1.726038e-01
4.530037e+00, 9.352740e-01, -1.628195e-01
5.992113e+00, 9.158300e-01, -1.566878e-01
7.927565e+00, 8.973039e-01, -1.574409e-01
1.057009e+01, 8.738358e-01, -1.594705e-01
1.391364e+01, 8.501503e-01, -1.671967e-01
1.845393e+01, 8.189498e-01, -1.750829e-01
2.454369e+01, 7.846393e-01, -1.843480e-01
3.255131e+01, 7.435865e-01, -1.871546e-01
4.321071e+01, 7.024450e-01, -1.858390e-01
5.721156e+01, 6.617924e-01, -1.767052e-01
7.575201e+01, 6.271161e-01, -1.642725e-01
1.005888e+02, 5.960646e-01, -1.498939e-01
1.333896e+02, 5.738260e-01, -1.365579e-01
1.765735e+02, 5.524182e-01, -1.258088e-01
2.340678e+02, 5.335425e-01, -1.183871e-01
3.106798e+02, 5.147021e-01, -1.123188e-01
4.111698e+02, 4.958501e-01, -1.055874e-01
5.461295e+02, 4.784971e-01, -1.009346e-01
7.237254e+02, 4.620860e-01, -9.835846e-02
9.582557e+02, 4.446959e-01, -9.296685e-02
1.271695e+03, 4.268772e-01, -8.950430e-02
1.686208e+03, 4.125592e-01, -8.395054e-02
2.234103e+03, 3.989714e-01, -7.961721e-02
2.965431e+03, 3.848532e-01, -7.519264e-02
3.923223e+03, 3.713166e-01, -7.114080e-02
5.210048e+03, 3.598316e-01, -6.699137e-02
6.904879e+03, 3.467317e-01, -6.027498e-02
9.156696e+03, 3.388058e-01, -5.792721e-02
1.214596e+04, 3.268465e-01, -5.523458e-02
1.613231e+04, 3.178127e-01, -5.000837e-02
2.131095e+04, 3.089100e-01, -5.051146e-02
2.827860e+04, 3.029485e-01, -4.525163e-02
3.747491e+04, 2.946361e-01, -4.168606e-02
4.976918e+04, 2.863210e-01, -3.984392e-02
6.585677e+04, 2.816940e-01, -3.597981e-02
8.743691e+04, 2.749219e-01, -3.434132e-02
1.157480e+05, 2.681183e-01, -3.258960e-02
1.534472e+05, 2.643994e-01, -3.066667e-02
2.034181e+05, 2.570663e-01, -2.903198e-02
2.696861e+05, 2.537793e-01, -2.634099e-02
3.575525e+05, 2.471819e-01, -2.577929e-02
4.739878e+05, 2.434429e-01, -2.453312e-02
6.285148e+05, 2.365620e-01, -2.249449e-02
