EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.042596
omega, real, im
6.293263e-01, 1.291077e+00, -1.520268e-01
8.324402e-01, 1.278224e+00, -1.317310e-01
1.106767e+00, 1.264909e+00, -1.196259e-01
1.465296e+00, 1.252559e+00, -1.096551e-01
1.947914e+00, 1.242454e+00, -1.065459e-01
2.563042e+00, 1.230899e+00, -1.060945e-01
3.424066e+00, 1.219966e+00, -1.105245e-01
4.530037e+00, 1.206163e+00, -1.192898e-01
5.992113e+00, 1.191390e+00, -1.319460e-01
7.927565e+00, 1.171620e+00, -1.497488e-01
1.057009e+01, 1.146256e+00, -1.719669e-01
1.391364e+01, 1.112214e+00, -1.953736e-01
1.845393e+01, 1.069177e+00, -2.170659e-01
2.454369e+01, 1.015501e+00, -2.362529e-01
3.255131e+01, 9.575550e-01, -2.359637e-01
4.321071e+01, 8.979706e-01, -2.276583e-01
5.721156e+01, 8.465781e-01, -2.166906e-01
7.575201e+01, 8.099607e-01, -1.935938e-01
1.005888e+02, 7.788680e-01, -1.732158e-01
1.333896e+02, 7.534177e-01, -1.562541e-01
1.765735e+02, 7.309376e-01, -1.468425e-01
2.340678e+02, 7.096019e-01, -1.378106e-01
3.106798e+02, 6.886211e-01, -1.322666e-01
4.111698e+02, 6.671896e-01, -1.271480e-01
5.461295e+02, 6.452794e-01, -1.219315e-01
7.237254e+02, 6.261352e-01, -1.183200e-01
9.582557e+02, 6.053504e-01, -1.137584e-01
1.271695e+03, 5.840910e-01, -1.094119e-01
1.686208e+03, 5.655074e-01, -1.047028e-01
2.234103e+03, 5.461448e-01, -1.004396e-01
2.965431e+03, 5.265476e-01, -9.650096e-02
3.923223e+03, 5.109383e-01, -9.106186e-02
5.210048e+03, 4.945770e-01, -8.475827e-02
6.904879e+03, 4.785947e-01, -7.845439e-02
9.156696e+03, 4.657184e-01, -7.686392e-02
1.214596e+04, 4.536706e-01, -7.218224e-02
1.613231e+04, 4.396856e-01, -6.700505e-02
2.131095e+04, 4.292290e-01, -6.026495e-02
2.827860e+04, 4.190535e-01, -5.809999e-02
3.747491e+04, 4.093744e-01, -5.371128e-02
4.976918e+04, 4.000848e-01, -4.969293e-02
6.585677e+04, 3.932196e-01, -4.656987e-02
8.743691e+04, 3.844350e-01, -4.212362e-02
1.157480e+05, 3.773268e-01, -3.950732e-02
1.534472e+05, 3.715083e-01, -3.648493e-02
2.034181e+05, 3.647924e-01, -3.503213e-02
2.696861e+05, 3.597295e-01, -2.921730e-02
3.575525e+05, 3.538042e-01, -2.820355e-02
4.739878e+05, 3.491159e-01, -2.627186e-02
6.285148e+05, 3.436021e-01, -2.207092e-02
