EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0468136
omega, real, im
6.293263e-01, 1.573675e+00, -3.505549e-01
8.324402e-01, 1.541412e+00, -2.927789e-01
1.106767e+00, 1.511671e+00, -2.498558e-01
1.465296e+00, 1.494772e+00, -2.182897e-01
1.947914e+00, 1.477415e+00, -1.980762e-01
2.563042e+00, 1.462618e+00, -1.838247e-01
3.424066e+00, 1.445447e+00, -1.800220e-01
4.530037e+00, 1.427100e+00, -1.808009e-01
5.992113e+00, 1.404629e+00, -1.891133e-01
7.927565e+00, 1.377063e+00, -2.010434e-01
1.057009e+01, 1.343774e+00, -2.189738e-01
1.391364e+01, 1.304075e+00, -2.365253e-01
1.845393e+01, 1.255430e+00, -2.548111e-01
2.454369e+01, 1.196267e+00, -2.661207e-01
3.255131e+01, 1.140794e+00, -2.716004e-01
4.321071e+01, 1.082300e+00, -2.667814e-01
5.721156e+01, 1.025717e+00, -2.660057e-01
7.575201e+01, 9.803358e-01, -2.462066e-01
1.005888e+02, 9.423671e-01, -2.374305e-01
1.333896e+02, 9.046451e-01, -2.310441e-01
1.765735e+02, 8.663567e-01, -2.271352e-01
2.340678e+02, 8.271562e-01, -2.269061e-01
3.106798e+02, 7.827255e-01, -2.262068e-01
4.111698e+02, 7.390724e-01, -2.224363e-01
5.461295e+02, 6.975650e-01, -2.173338e-01
7.237254e+02, 6.558154e-01, -2.098914e-01
9.582557e+02, 6.165015e-01, -1.980163e-01
1.271695e+03, 5.796414e-01, -1.865423e-01
1.686208e+03, 5.497037e-01, -1.726248e-01
2.234103e+03, 5.167173e-01, -1.595749e-01
2.965431e+03, 4.897723e-01, -1.493898e-01
3.923223e+03, 4.661017e-01, -1.365452e-01
5.210048e+03, 4.411660e-01, -1.261504e-01
6.904879e+03, 4.221997e-01, -1.161062e-01
9.156696e+03, 4.004243e-01, -1.074240e-01
1.214596e+04, 3.833213e-01, -9.654460e-02
1.613231e+04, 3.663663e-01, -8.992221e-02
2.131095e+04, 3.543423e-01, -8.249775e-02
2.827860e+04, 3.408265e-01, -7.531600e-02
3.747491e+04, 3.296012e-01, -6.900325e-02
4.976918e+04, 3.194929e-01, -6.151047e-02
6.585677e+04, 3.102680e-01, -5.574328e-02
8.743691e+04, 3.014992e-01, -4.900941e-02
1.157480e+05, 2.937667e-01, -4.359043e-02
1.534472e+05, 2.860620e-01, -4.062133e-02
2.034181e+05, 2.800938e-01, -3.769312e-02
2.696861e+05, 2.745432e-01, -3.115399e-02
3.575525e+05, 2.682480e-01, -2.777390e-02
4.739878e+05, 2.644223e-01, -2.396649e-02
6.285148e+05, 2.594801e-01, -2.127131e-02
