EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0402015
omega, real, im
6.293263e-01, 1.414094e+00, -1.821765e-01
8.324402e-01, 1.394576e+00, -1.614932e-01
1.106767e+00, 1.379867e+00, -1.502976e-01
1.465296e+00, 1.362321e+00, -1.450496e-01
1.947914e+00, 1.347030e+00, -1.426393e-01
2.563042e+00, 1.329959e+00, -1.467338e-01
3.424066e+00, 1.310161e+00, -1.536840e-01
4.530037e+00, 1.289526e+00, -1.668033e-01
5.992113e+00, 1.263524e+00, -1.838714e-01
7.927565e+00, 1.233035e+00, -2.057508e-01
1.057009e+01, 1.190702e+00, -2.293711e-01
1.391364e+01, 1.143239e+00, -2.511117e-01
1.845393e+01, 1.081874e+00, -2.667118e-01
2.454369e+01, 1.015843e+00, -2.738479e-01
3.255131e+01, 9.480249e-01, -2.607041e-01
4.321071e+01, 8.914916e-01, -2.436325e-01
5.721156e+01, 8.496599e-01, -2.101793e-01
7.575201e+01, 8.116245e-01, -1.903359e-01
1.005888e+02, 7.828028e-01, -1.689152e-01
1.333896e+02, 7.600056e-01, -1.517251e-01
1.765735e+02, 7.411772e-01, -1.403142e-01
2.340678e+02, 7.206610e-01, -1.337100e-01
3.106798e+02, 7.000306e-01, -1.244710e-01
4.111698e+02, 6.802939e-01, -1.185189e-01
5.461295e+02, 6.615922e-01, -1.148953e-01
7.237254e+02, 6.424810e-01, -1.090270e-01
9.582557e+02, 6.240124e-01, -1.062728e-01
1.271695e+03, 6.048329e-01, -1.014360e-01
1.686208e+03, 5.882159e-01, -9.789091e-02
2.234103e+03, 5.705383e-01, -9.342463e-02
2.965431e+03, 5.543153e-01, -9.026495e-02
3.923223e+03, 5.370907e-01, -8.696790e-02
5.210048e+03, 5.220483e-01, -8.199479e-02
6.904879e+03, 5.064512e-01, -7.723837e-02
9.156696e+03, 4.942150e-01, -7.403953e-02
1.214596e+04, 4.825877e-01, -6.907097e-02
1.613231e+04, 4.710902e-01, -6.606598e-02
2.131095e+04, 4.586917e-01, -6.053209e-02
2.827860e+04, 4.459328e-01, -5.868744e-02
3.747491e+04, 4.367663e-01, -5.617217e-02
4.976918e+04, 4.277976e-01, -5.137403e-02
6.585677e+04, 4.197531e-01, -4.798747e-02
8.743691e+04, 4.112583e-01, -4.617639e-02
1.157480e+05, 4.045201e-01, -4.093072e-02
1.534472e+05, 3.964684e-01, -3.777544e-02
2.034181e+05, 3.898745e-01, -3.780229e-02
2.696861e+05, 3.842672e-01, -3.261071e-02
3.575525e+05, 3.780013e-01, -3.010982e-02
4.739878e+05, 3.717680e-01, -2.626240e-02
6.285148e+05, 3.653888e-01, -2.300006e-02
