EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0400995
omega, real, im
6.293263e-01, 1.083319e+00, -1.211373e-01
8.324402e-01, 1.073181e+00, -1.017290e-01
1.106767e+00, 1.063719e+00, -9.029660e-02
1.465296e+00, 1.054476e+00, -8.001148e-02
1.947914e+00, 1.047038e+00, -7.412564e-02
2.563042e+00, 1.038838e+00, -7.025453e-02
3.424066e+00, 1.031413e+00, -6.916200e-02
4.530037e+00, 1.022669e+00, -7.053496e-02
5.992113e+00, 1.014303e+00, -7.317976e-02
7.927565e+00, 1.004118e+00, -7.862375e-02
1.057009e+01, 9.931831e-01, -8.608390e-02
1.391364e+01, 9.796260e-01, -9.574239e-02
1.845393e+01, 9.640862e-01, -1.072164e-01
2.454369e+01, 9.460291e-01, -1.209525e-01
3.255131e+01, 9.200750e-01, -1.335338e-01
4.321071e+01, 8.878320e-01, -1.446949e-01
5.721156e+01, 8.774126e-01, -1.538211e-01
7.575201e+01, 8.212888e-01, -1.549748e-01
1.005888e+02, 7.872961e-01, -1.521854e-01
1.333896e+02, 7.585530e-01, -1.442999e-01
1.765735e+02, 7.307833e-01, -1.370323e-01
2.340678e+02, 7.060340e-01, -1.297655e-01
3.106798e+02, 6.854281e-01, -1.231213e-01
4.111698e+02, 6.628371e-01, -1.182806e-01
5.461295e+02, 6.428515e-01, -1.134600e-01
7.237254e+02, 6.236702e-01, -1.073172e-01
9.582557e+02, 6.050830e-01, -1.032144e-01
1.271695e+03, 5.891185e-01, -9.977517e-02
1.686208e+03, 5.711761e-01, -9.807699e-02
2.234103e+03, 5.537637e-01, -9.215339e-02
2.965431e+03, 5.389317e-01, -8.964152e-02
3.923223e+03, 5.236244e-01, -8.519328e-02
5.210048e+03, 5.067653e-01, -8.328239e-02
6.904879e+03, 4.936996e-01, -7.814480e-02
9.156696e+03, 4.782154e-01, -7.619762e-02
1.214596e+04, 4.641162e-01, -7.216717e-02
1.613231e+04, 4.522226e-01, -6.816629e-02
2.131095e+04, 4.407457e-01, -6.449890e-02
2.827860e+04, 4.304090e-01, -5.950983e-02
3.747491e+04, 4.211161e-01, -5.527479e-02
4.976918e+04, 4.090464e-01, -5.346754e-02
6.585677e+04, 4.009366e-01, -4.934293e-02
8.743691e+04, 3.928853e-01, -4.710778e-02
1.157480e+05, 3.841307e-01, -4.407030e-02
1.534472e+05, 3.767686e-01, -3.970429e-02
2.034181e+05, 3.718401e-01, -3.414737e-02
2.696861e+05, 3.625964e-01, -3.381638e-02
3.575525e+05, 3.575117e-01, -2.809249e-02
4.739878e+05, 3.516887e-01, -2.534148e-02
6.285148e+05, 3.464252e-01, -2.290925e-02
