EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0428238
omega, real, im
6.293263e-01, 1.309180e+00, -1.153201e-01
8.324402e-01, 1.299204e+00, -9.579056e-02
1.106767e+00, 1.292061e+00, -8.335615e-02
1.465296e+00, 1.283260e+00, -7.336789e-02
1.947914e+00, 1.276245e+00, -6.584425e-02
2.563042e+00, 1.268802e+00, -6.184976e-02
3.424066e+00, 1.261837e+00, -5.829431e-02
4.530037e+00, 1.255838e+00, -5.829113e-02
5.992113e+00, 1.248601e+00, -5.951271e-02
7.927565e+00, 1.241254e+00, -6.346980e-02
1.057009e+01, 1.232595e+00, -6.804750e-02
1.391364e+01, 1.223666e+00, -7.566735e-02
1.845393e+01, 1.212293e+00, -8.389070e-02
2.454369e+01, 1.198800e+00, -9.753257e-02
3.255131e+01, 1.180196e+00, -1.076485e-01
4.321071e+01, 1.159578e+00, -1.213371e-01
5.721156e+01, 1.130431e+00, -1.278134e-01
7.575201e+01, 1.101445e+00, -1.409245e-01
1.005888e+02, 1.070153e+00, -1.452992e-01
1.333896e+02, 1.039905e+00, -1.426577e-01
1.765735e+02, 1.011528e+00, -1.416708e-01
2.340678e+02, 9.835627e-01, -1.359989e-01
3.106798e+02, 9.590968e-01, -1.314359e-01
4.111698e+02, 9.370797e-01, -1.281520e-01
5.461295e+02, 9.161336e-01, -1.245715e-01
7.237254e+02, 8.912235e-01, -1.193029e-01
9.582557e+02, 8.712782e-01, -1.166430e-01
1.271695e+03, 8.492724e-01, -1.140560e-01
1.686208e+03, 8.277016e-01, -1.091940e-01
2.234103e+03, 8.101620e-01, -1.061260e-01
2.965431e+03, 7.919527e-01, -1.028907e-01
3.923223e+03, 7.719660e-01, -9.879240e-02
5.210048e+03, 7.536346e-01, -9.358960e-02
6.904879e+03, 7.379042e-01, -8.749508e-02
9.156696e+03, 7.231612e-01, -8.271970e-02
1.214596e+04, 7.080085e-01, -7.856020e-02
1.613231e+04, 6.946851e-01, -7.441583e-02
2.131095e+04, 6.821547e-01, -7.129149e-02
2.827860e+04, 6.712687e-01, -6.334969e-02
3.747491e+04, 6.596275e-01, -6.069056e-02
4.976918e+04, 6.487255e-01, -5.610790e-02
6.585677e+04, 6.393189e-01, -5.077269e-02
8.743691e+04, 6.287771e-01, -4.727170e-02
1.157480e+05, 6.225036e-01, -4.393347e-02
1.534472e+05, 6.146023e-01, -4.002536e-02
2.034181e+05, 6.072932e-01, -3.616937e-02
2.696861e+05, 6.021903e-01, -3.128837e-02
3.575525e+05, 5.939819e-01, -2.935310e-02
4.739878e+05, 5.899316e-01, -2.475563e-02
6.285148e+05, 5.860023e-01, -2.001305e-02
