EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0410786
omega, real, im
6.293263e-01, 9.604149e-01, -1.081202e-01
8.324402e-01, 9.511001e-01, -8.964580e-02
1.106767e+00, 9.423451e-01, -7.802262e-02
1.465296e+00, 9.343433e-01, -6.700739e-02
1.947914e+00, 9.284353e-01, -5.924813e-02
2.563042e+00, 9.216538e-01, -5.346278e-02
3.424066e+00, 9.164246e-01, -4.948032e-02
4.530037e+00, 9.106681e-01, -4.767460e-02
5.992113e+00, 9.054071e-01, -4.686336e-02
7.927565e+00, 8.994850e-01, -4.788130e-02
1.057009e+01, 8.936216e-01, -5.000488e-02
1.391364e+01, 8.872241e-01, -5.411033e-02
1.845393e+01, 8.801252e-01, -5.964134e-02
2.454369e+01, 8.694855e-01, -6.789383e-02
3.255131e+01, 8.597351e-01, -7.474595e-02
4.321071e+01, 8.467250e-01, -8.656385e-02
5.721156e+01, 8.277881e-01, -7.761045e-02
7.575201e+01, 8.088406e-01, -1.052052e-01
1.005888e+02, 7.837440e-01, -1.114251e-01
1.333896e+02, 7.574084e-01, -1.138936e-01
1.765735e+02, 7.335820e-01, -1.121159e-01
2.340678e+02, 7.092072e-01, -1.084108e-01
3.106798e+02, 6.889279e-01, -1.032489e-01
4.111698e+02, 6.704243e-01, -9.711393e-02
5.461295e+02, 6.533271e-01, -9.162431e-02
7.237254e+02, 6.380028e-01, -8.536253e-02
9.582557e+02, 6.228314e-01, -8.218069e-02
1.271695e+03, 6.105485e-01, -7.822724e-02
1.686208e+03, 5.976812e-01, -7.602898e-02
2.234103e+03, 5.856489e-01, -7.256927e-02
2.965431e+03, 5.730590e-01, -6.994571e-02
3.923223e+03, 5.605106e-01, -6.878791e-02
5.210048e+03, 5.487314e-01, -6.481875e-02
6.904879e+03, 5.344473e-01, -6.161304e-02
9.156696e+03, 5.259687e-01, -5.979211e-02
1.214596e+04, 5.160304e-01, -5.866520e-02
1.613231e+04, 5.053147e-01, -5.565184e-02
2.131095e+04, 4.951574e-01, -5.427690e-02
2.827860e+04, 4.854462e-01, -4.950980e-02
3.747491e+04, 4.767593e-01, -4.519147e-02
4.976918e+04, 4.693665e-01, -4.457704e-02
6.585677e+04, 4.620719e-01, -4.200320e-02
8.743691e+04, 4.539524e-01, -3.849641e-02
1.157480e+05, 4.473804e-01, -3.600262e-02
1.534472e+05, 4.399482e-01, -3.224611e-02
2.034181e+05, 4.354761e-01, -3.165678e-02
2.696861e+05, 4.292546e-01, -2.738748e-02
3.575525e+05, 4.235214e-01, -2.534887e-02
4.739878e+05, 4.191757e-01, -2.173542e-02
6.285148e+05, 4.140867e-01, -1.819913e-02
