EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0420723
omega, real, im
6.293263e-01, 1.151160e+00, -2.233723e-01
8.324402e-01, 1.134342e+00, -1.867424e-01
1.106767e+00, 1.118007e+00, -1.565154e-01
1.465296e+00, 1.105135e+00, -1.353656e-01
1.947914e+00, 1.092167e+00, -1.183206e-01
2.563042e+00, 1.083087e+00, -1.064231e-01
3.424066e+00, 1.071603e+00, -1.001103e-01
4.530037e+00, 1.061407e+00, -9.574731e-02
5.992113e+00, 1.049712e+00, -9.623206e-02
7.927565e+00, 1.038411e+00, -9.841899e-02
1.057009e+01, 1.024845e+00, -1.062280e-01
1.391364e+01, 1.008703e+00, -1.137118e-01
1.845393e+01, 9.887894e-01, -1.264800e-01
2.454369e+01, 9.644839e-01, -1.361358e-01
3.255131e+01, 9.338842e-01, -1.473350e-01
4.321071e+01, 8.988863e-01, -1.536455e-01
5.721156e+01, 8.666837e-01, -1.545508e-01
7.575201e+01, 8.286572e-01, -1.474702e-01
1.005888e+02, 7.984111e-01, -1.364096e-01
1.333896e+02, 7.737922e-01, -1.264527e-01
1.765735e+02, 7.538139e-01, -1.166724e-01
2.340678e+02, 7.353029e-01, -1.071969e-01
3.106798e+02, 7.191104e-01, -9.986588e-02
4.111698e+02, 7.045411e-01, -9.515157e-02
5.461295e+02, 6.885062e-01, -8.998289e-02
7.237254e+02, 6.739035e-01, -8.420136e-02
9.582557e+02, 6.596882e-01, -8.103071e-02
1.271695e+03, 6.445388e-01, -7.746769e-02
1.686208e+03, 6.331965e-01, -7.386545e-02
2.234103e+03, 6.213953e-01, -7.002825e-02
2.965431e+03, 6.069444e-01, -6.743789e-02
3.923223e+03, 5.962318e-01, -6.640750e-02
5.210048e+03, 5.839949e-01, -6.343671e-02
6.904879e+03, 5.727090e-01, -5.811680e-02
9.156696e+03, 5.627752e-01, -5.700678e-02
1.214596e+04, 5.515917e-01, -5.545669e-02
1.613231e+04, 5.450264e-01, -5.147046e-02
2.131095e+04, 5.355459e-01, -4.687502e-02
2.827860e+04, 5.272546e-01, -4.328424e-02
3.747491e+04, 5.200468e-01, -4.336046e-02
4.976918e+04, 5.129258e-01, -3.858788e-02
6.585677e+04, 5.063072e-01, -3.643449e-02
8.743691e+04, 5.007226e-01, -3.429069e-02
1.157480e+05, 4.943799e-01, -3.210548e-02
1.534472e+05, 4.911739e-01, -2.880248e-02
2.034181e+05, 4.823847e-01, -2.623686e-02
2.696861e+05, 4.797295e-01, -2.422432e-02
3.575525e+05, 4.728256e-01, -2.153629e-02
4.739878e+05, 4.689520e-01, -1.888919e-02
6.285148e+05, 4.630395e-01, -1.598049e-02
