EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0377743
omega, real, im
6.293263e-01, 2.134398e+00, -4.133599e-01
8.324402e-01, 2.087074e+00, -3.939964e-01
1.106767e+00, 2.041479e+00, -3.879550e-01
1.465296e+00, 1.986056e+00, -3.942496e-01
1.947914e+00, 1.926929e+00, -4.029090e-01
2.563042e+00, 1.861575e+00, -4.204718e-01
3.424066e+00, 1.784464e+00, -4.392569e-01
4.530037e+00, 1.705172e+00, -4.668010e-01
5.992113e+00, 1.607481e+00, -4.913617e-01
7.927565e+00, 1.501372e+00, -5.112601e-01
1.057009e+01, 1.376694e+00, -5.109148e-01
1.391364e+01, 1.265035e+00, -4.929246e-01
1.845393e+01, 1.148539e+00, -4.534395e-01
2.454369e+01, 1.063302e+00, -4.001663e-01
3.255131e+01, 9.879258e-01, -3.391931e-01
4.321071e+01, 9.419873e-01, -2.917892e-01
5.721156e+01, 9.046779e-01, -2.438779e-01
7.575201e+01, 8.774266e-01, -2.072254e-01
1.005888e+02, 8.565754e-01, -1.859090e-01
1.333896e+02, 8.372483e-01, -1.666346e-01
1.765735e+02, 8.168319e-01, -1.571288e-01
2.340678e+02, 7.932175e-01, -1.505764e-01
3.106798e+02, 7.733040e-01, -1.449025e-01
4.111698e+02, 7.478715e-01, -1.401844e-01
5.461295e+02, 7.247234e-01, -1.351499e-01
7.237254e+02, 7.006458e-01, -1.298814e-01
9.582557e+02, 6.788906e-01, -1.250504e-01
1.271695e+03, 6.549773e-01, -1.190192e-01
1.686208e+03, 6.355302e-01, -1.127199e-01
2.234103e+03, 6.147557e-01, -1.078099e-01
2.965431e+03, 5.969388e-01, -1.022479e-01
3.923223e+03, 5.780930e-01, -9.570134e-02
5.210048e+03, 5.630761e-01, -9.040869e-02
6.904879e+03, 5.479008e-01, -8.448894e-02
9.156696e+03, 5.334256e-01, -8.068699e-02
1.214596e+04, 5.196356e-01, -7.703702e-02
1.613231e+04, 5.063319e-01, -7.119727e-02
2.131095e+04, 4.950721e-01, -6.797739e-02
2.827860e+04, 4.827274e-01, -6.343696e-02
3.747491e+04, 4.727202e-01, -6.007891e-02
4.976918e+04, 4.627720e-01, -5.808243e-02
6.585677e+04, 4.516229e-01, -5.447261e-02
8.743691e+04, 4.435316e-01, -5.275305e-02
1.157480e+05, 4.334354e-01, -4.864041e-02
1.534472e+05, 4.260359e-01, -4.599282e-02
2.034181e+05, 4.185719e-01, -4.164158e-02
2.696861e+05, 4.109776e-01, -3.988143e-02
3.575525e+05, 4.011180e-01, -3.502292e-02
4.739878e+05, 3.947149e-01, -3.189802e-02
6.285148e+05, 3.864450e-01, -2.787399e-02
