EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0455514
omega, real, im
6.293263e-01, 1.240533e+00, -1.088284e-01
8.324402e-01, 1.232571e+00, -9.061747e-02
1.106767e+00, 1.225983e+00, -7.696315e-02
1.465296e+00, 1.215594e+00, -6.747824e-02
1.947914e+00, 1.206010e+00, -5.809198e-02
2.563042e+00, 1.198533e+00, -5.205028e-02
3.424066e+00, 1.191695e+00, -4.608896e-02
4.530037e+00, 1.187390e+00, -4.289287e-02
5.992113e+00, 1.181534e+00, -4.062027e-02
7.927565e+00, 1.177966e+00, -3.961876e-02
1.057009e+01, 1.172756e+00, -3.951499e-02
1.391364e+01, 1.168603e+00, -4.112213e-02
1.845393e+01, 1.163481e+00, -4.332241e-02
2.454369e+01, 1.158701e+00, -4.879970e-02
3.255131e+01, 1.151927e+00, -5.487708e-02
4.321071e+01, 1.145526e+00, -6.163163e-02
5.721156e+01, 1.138607e+00, -7.345461e-02
7.575201e+01, 1.124544e+00, -8.371315e-02
1.005888e+02, 1.106579e+00, -9.767789e-02
1.333896e+02, 1.088411e+00, -1.118346e-01
1.765735e+02, 1.062915e+00, -1.213007e-01
2.340678e+02, 1.036187e+00, -1.301532e-01
3.106798e+02, 1.006001e+00, -1.354696e-01
4.111698e+02, 9.795873e-01, -1.378235e-01
5.461295e+02, 9.510876e-01, -1.351133e-01
7.237254e+02, 9.268478e-01, -1.340061e-01
9.582557e+02, 8.986027e-01, -1.325697e-01
1.271695e+03, 8.747478e-01, -1.290210e-01
1.686208e+03, 8.478705e-01, -1.249292e-01
2.234103e+03, 8.257310e-01, -1.208996e-01
2.965431e+03, 8.058903e-01, -1.151157e-01
3.923223e+03, 7.830790e-01, -1.103775e-01
5.210048e+03, 7.632179e-01, -1.050176e-01
6.904879e+03, 7.455482e-01, -9.632868e-02
9.156696e+03, 7.275730e-01, -9.154127e-02
1.214596e+04, 7.123682e-01, -8.417889e-02
1.613231e+04, 6.989574e-01, -7.847530e-02
2.131095e+04, 6.870495e-01, -7.417217e-02
2.827860e+04, 6.733384e-01, -6.771970e-02
3.747491e+04, 6.614735e-01, -6.266019e-02
4.976918e+04, 6.521244e-01, -5.645615e-02
6.585677e+04, 6.435921e-01, -5.137260e-02
8.743691e+04, 6.347834e-01, -4.633119e-02
1.157480e+05, 6.278767e-01, -4.236518e-02
1.534472e+05, 6.206475e-01, -3.775057e-02
2.034181e+05, 6.126110e-01, -3.280616e-02
2.696861e+05, 6.098315e-01, -3.096980e-02
3.575525e+05, 6.051393e-01, -3.019885e-02
4.739878e+05, 5.996359e-01, -2.537352e-02
6.285148e+05, 5.958252e-01, -2.419882e-02
