EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0403376
omega, real, im
6.293263e-01, 1.084833e+00, -1.531410e-01
8.324402e-01, 1.071746e+00, -1.357499e-01
1.106767e+00, 1.049630e+00, -1.218572e-01
1.465296e+00, 1.030163e+00, -1.099178e-01
1.947914e+00, 1.013057e+00, -1.031864e-01
2.563042e+00, 9.988067e-01, -9.705443e-02
3.424066e+00, 9.858139e-01, -9.455936e-02
4.530037e+00, 9.732609e-01, -9.306058e-02
5.992113e+00, 9.611451e-01, -9.539393e-02
7.927565e+00, 9.480429e-01, -9.990172e-02
1.057009e+01, 9.349809e-01, -1.058749e-01
1.391364e+01, 9.184409e-01, -1.161243e-01
1.845393e+01, 8.996145e-01, -1.272268e-01
2.454369e+01, 8.722871e-01, -1.417466e-01
3.255131e+01, 8.436741e-01, -1.549416e-01
4.321071e+01, 8.072673e-01, -1.605157e-01
5.721156e+01, 7.721668e-01, -1.637409e-01
7.575201e+01, 7.358270e-01, -1.594970e-01
1.005888e+02, 7.036252e-01, -1.518724e-01
1.333896e+02, 6.734787e-01, -1.411982e-01
1.765735e+02, 6.486524e-01, -1.321531e-01
2.340678e+02, 6.288060e-01, -1.239460e-01
3.106798e+02, 6.086258e-01, -1.178513e-01
4.111698e+02, 5.892347e-01, -1.129174e-01
5.461295e+02, 5.714197e-01, -1.047575e-01
7.237254e+02, 5.527552e-01, -9.914447e-02
9.582557e+02, 5.362493e-01, -9.727160e-02
1.271695e+03, 5.195734e-01, -9.380186e-02
1.686208e+03, 5.025772e-01, -9.154591e-02
2.234103e+03, 4.859821e-01, -8.809228e-02
2.965431e+03, 4.718130e-01, -8.442771e-02
3.923223e+03, 4.564223e-01, -8.126666e-02
5.210048e+03, 4.405963e-01, -7.616718e-02
6.904879e+03, 4.276522e-01, -7.494114e-02
9.156696e+03, 4.165588e-01, -7.008841e-02
1.214596e+04, 4.036480e-01, -6.760493e-02
1.613231e+04, 3.900095e-01, -6.440687e-02
2.131095e+04, 3.793284e-01, -6.036158e-02
2.827860e+04, 3.699068e-01, -5.819132e-02
3.747491e+04, 3.595667e-01, -5.227480e-02
4.976918e+04, 3.518104e-01, -5.179328e-02
6.585677e+04, 3.383040e-01, -4.861253e-02
8.743691e+04, 3.325123e-01, -4.632670e-02
1.157480e+05, 3.243088e-01, -4.255202e-02
1.534472e+05, 3.168638e-01, -3.941177e-02
2.034181e+05, 3.096937e-01, -3.636803e-02
2.696861e+05, 3.032950e-01, -3.303381e-02
3.575525e+05, 2.972151e-01, -2.840262e-02
4.739878e+05, 2.929273e-01, -2.590210e-02
6.285148e+05, 2.851385e-01, -2.290066e-02
