EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0436922
omega, real, im
6.293263e-01, 1.194675e+00, -1.154964e-01
8.324402e-01, 1.187154e+00, -9.689782e-02
1.106767e+00, 1.177367e+00, -8.471854e-02
1.465296e+00, 1.166700e+00, -7.499225e-02
1.947914e+00, 1.159905e+00, -6.864631e-02
2.563042e+00, 1.153938e+00, -6.558276e-02
3.424066e+00, 1.148568e+00, -6.493639e-02
4.530037e+00, 1.142903e+00, -6.777353e-02
5.992113e+00, 1.136252e+00, -7.319675e-02
7.927565e+00, 1.127976e+00, -8.141460e-02
1.057009e+01, 1.117658e+00, -9.263493e-02
1.391364e+01, 1.104513e+00, -1.069138e-01
1.845393e+01, 1.085633e+00, -1.260044e-01
2.454369e+01, 1.060066e+00, -1.450905e-01
3.255131e+01, 1.026792e+00, -1.608247e-01
4.321071e+01, 9.846041e-01, -1.719992e-01
5.721156e+01, 9.329178e-01, -2.059608e-01
7.575201e+01, 9.047282e-01, -1.734991e-01
1.005888e+02, 8.687919e-01, -1.664474e-01
1.333896e+02, 8.412399e-01, -1.550147e-01
1.765735e+02, 8.146262e-01, -1.473450e-01
2.340678e+02, 7.899387e-01, -1.400603e-01
3.106798e+02, 7.670071e-01, -1.367367e-01
4.111698e+02, 7.444015e-01, -1.329987e-01
5.461295e+02, 7.216054e-01, -1.279060e-01
7.237254e+02, 6.994480e-01, -1.249343e-01
9.582557e+02, 6.771522e-01, -1.206996e-01
1.271695e+03, 6.544198e-01, -1.161645e-01
1.686208e+03, 6.342774e-01, -1.126000e-01
2.234103e+03, 6.137832e-01, -1.071644e-01
2.965431e+03, 5.929432e-01, -1.009217e-01
3.923223e+03, 5.754879e-01, -9.568822e-02
5.210048e+03, 5.597490e-01, -9.112009e-02
6.904879e+03, 5.425379e-01, -8.389008e-02
9.156696e+03, 5.277862e-01, -7.929599e-02
1.214596e+04, 5.174255e-01, -7.330982e-02
1.613231e+04, 4.999109e-01, -6.941850e-02
2.131095e+04, 4.895517e-01, -6.504955e-02
2.827860e+04, 4.797337e-01, -6.137425e-02
3.747491e+04, 4.695084e-01, -5.314196e-02
4.976918e+04, 4.593834e-01, -5.114580e-02
6.585677e+04, 4.527161e-01, -4.772548e-02
8.743691e+04, 4.456702e-01, -4.175213e-02
1.157480e+05, 4.388511e-01, -3.809614e-02
1.534472e+05, 4.308773e-01, -3.288571e-02
2.034181e+05, 4.239300e-01, -3.345527e-02
2.696861e+05, 4.185679e-01, -2.832924e-02
3.575525e+05, 4.158906e-01, -2.661119e-02
4.739878e+05, 4.123952e-01, -2.372797e-02
6.285148e+05, 4.073234e-01, -2.212395e-02
