EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0453037
omega, real, im
6.293263e-01, 7.320164e-01, -9.932576e-02
8.324402e-01, 7.210031e-01, -8.265035e-02
1.106767e+00, 7.128662e-01, -6.927229e-02
1.465296e+00, 7.054425e-01, -6.013483e-02
1.947914e+00, 6.978513e-01, -5.160069e-02
2.563042e+00, 6.929570e-01, -4.460037e-02
3.424066e+00, 6.875058e-01, -3.889530e-02
4.530037e+00, 6.837215e-01, -3.435159e-02
5.992113e+00, 6.790739e-01, -3.117870e-02
7.927565e+00, 6.763392e-01, -2.879742e-02
1.057009e+01, 6.732368e-01, -2.807213e-02
1.391364e+01, 6.703510e-01, -2.774059e-02
1.845393e+01, 6.668102e-01, -2.841855e-02
2.454369e+01, 6.608222e-01, -3.061338e-02
3.255131e+01, 6.611369e-01, -3.241086e-02
4.321071e+01, 6.550170e-01, -3.505127e-02
5.721156e+01, 6.423578e-01, -3.687214e-02
7.575201e+01, 6.447884e-01, -5.001006e-02
1.005888e+02, 6.365676e-01, -5.794707e-02
1.333896e+02, 6.270952e-01, -6.685006e-02
1.765735e+02, 6.109754e-01, -7.641076e-02
2.340678e+02, 5.949586e-01, -8.522493e-02
3.106798e+02, 5.747166e-01, -8.849990e-02
4.111698e+02, 5.560073e-01, -9.239850e-02
5.461295e+02, 5.358250e-01, -9.388538e-02
7.237254e+02, 5.181176e-01, -9.077001e-02
9.582557e+02, 4.995335e-01, -8.996770e-02
1.271695e+03, 4.816012e-01, -8.977567e-02
1.686208e+03, 4.671355e-01, -8.611441e-02
2.234103e+03, 4.510135e-01, -8.668517e-02
2.965431e+03, 4.349972e-01, -8.396979e-02
3.923223e+03, 4.203247e-01, -8.086295e-02
5.210048e+03, 4.025995e-01, -7.811535e-02
6.904879e+03, 3.896676e-01, -7.450189e-02
9.156696e+03, 3.750762e-01, -7.117946e-02
1.214596e+04, 3.650653e-01, -6.722721e-02
1.613231e+04, 3.510991e-01, -6.386437e-02
2.131095e+04, 3.405867e-01, -5.849303e-02
2.827860e+04, 3.287843e-01, -5.565229e-02
3.747491e+04, 3.197511e-01, -5.204762e-02
4.976918e+04, 3.105980e-01, -4.858719e-02
6.585677e+04, 3.049661e-01, -4.322293e-02
8.743691e+04, 2.967931e-01, -3.994985e-02
1.157480e+05, 2.888218e-01, -3.593267e-02
1.534472e+05, 2.856693e-01, -3.071707e-02
2.034181e+05, 2.799087e-01, -2.928441e-02
2.696861e+05, 2.747338e-01, -2.728177e-02
3.575525e+05, 2.682928e-01, -2.422871e-02
4.739878e+05, 2.642201e-01, -1.943002e-02
6.285148e+05, 2.606934e-01, -1.696604e-02
