EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0380427
omega, real, im
6.293263e-01, 1.500693e+00, -2.724304e-01
8.324402e-01, 1.471115e+00, -2.467556e-01
1.106767e+00, 1.433115e+00, -2.281498e-01
1.465296e+00, 1.402026e+00, -2.148504e-01
1.947914e+00, 1.374876e+00, -2.119465e-01
2.563042e+00, 1.347429e+00, -2.130881e-01
3.424066e+00, 1.319400e+00, -2.193625e-01
4.530037e+00, 1.285107e+00, -2.304802e-01
5.992113e+00, 1.249166e+00, -2.453369e-01
7.927565e+00, 1.203795e+00, -2.625681e-01
1.057009e+01, 1.151623e+00, -2.793159e-01
1.391364e+01, 1.090354e+00, -2.930559e-01
1.845393e+01, 1.024157e+00, -2.965266e-01
2.454369e+01, 9.516629e-01, -2.892486e-01
3.255131e+01, 8.911624e-01, -2.658623e-01
4.321071e+01, 8.330351e-01, -2.390556e-01
5.721156e+01, 7.922023e-01, -2.126698e-01
7.575201e+01, 7.607728e-01, -1.846804e-01
1.005888e+02, 7.384856e-01, -1.594631e-01
1.333896e+02, 7.174343e-01, -1.422169e-01
1.765735e+02, 7.007195e-01, -1.304538e-01
2.340678e+02, 6.806403e-01, -1.197243e-01
3.106798e+02, 6.625861e-01, -1.139571e-01
4.111698e+02, 6.465299e-01, -1.071732e-01
5.461295e+02, 6.266615e-01, -1.015179e-01
7.237254e+02, 6.122545e-01, -1.007360e-01
9.582557e+02, 5.959917e-01, -9.531391e-02
1.271695e+03, 5.787873e-01, -9.116947e-02
1.686208e+03, 5.629809e-01, -8.711717e-02
2.234103e+03, 5.480459e-01, -8.455915e-02
2.965431e+03, 5.319667e-01, -7.935759e-02
3.923223e+03, 5.204397e-01, -7.485646e-02
5.210048e+03, 5.070829e-01, -7.135649e-02
6.904879e+03, 4.934435e-01, -6.675838e-02
9.156696e+03, 4.818116e-01, -6.564531e-02
1.214596e+04, 4.710696e-01, -6.141169e-02
1.613231e+04, 4.600564e-01, -5.834665e-02
2.131095e+04, 4.517300e-01, -5.428572e-02
2.827860e+04, 4.436545e-01, -5.272674e-02
3.747491e+04, 4.323113e-01, -5.109631e-02
4.976918e+04, 4.237049e-01, -4.670920e-02
6.585677e+04, 4.166184e-01, -4.562927e-02
8.743691e+04, 4.074943e-01, -4.142740e-02
1.157480e+05, 4.013006e-01, -4.037153e-02
1.534472e+05, 3.930786e-01, -3.796404e-02
2.034181e+05, 3.864945e-01, -3.489703e-02
2.696861e+05, 3.797042e-01, -3.169922e-02
3.575525e+05, 3.738069e-01, -2.977356e-02
4.739878e+05, 3.681605e-01, -2.754774e-02
6.285148e+05, 3.595541e-01, -2.347283e-02
