EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.040152
omega, real, im
6.293263e-01, 8.150779e-01, -1.030952e-01
8.324402e-01, 8.056431e-01, -8.497297e-02
1.106767e+00, 7.974521e-01, -7.342924e-02
1.465296e+00, 7.892847e-01, -6.244422e-02
1.947914e+00, 7.835467e-01, -5.423263e-02
2.563042e+00, 7.773711e-01, -4.809693e-02
3.424066e+00, 7.727998e-01, -4.314188e-02
4.530037e+00, 7.679234e-01, -4.061988e-02
5.992113e+00, 7.634195e-01, -3.858081e-02
7.927565e+00, 7.586018e-01, -3.846097e-02
1.057009e+01, 7.545069e-01, -3.903639e-02
1.391364e+01, 7.499090e-01, -4.091220e-02
1.845393e+01, 7.444735e-01, -4.378331e-02
2.454369e+01, 7.401010e-01, -4.820987e-02
3.255131e+01, 7.311307e-01, -5.533679e-02
4.321071e+01, 7.219465e-01, -6.361162e-02
5.721156e+01, 7.190701e-01, -7.815360e-02
7.575201e+01, 6.959813e-01, -8.133069e-02
1.005888e+02, 6.771977e-01, -8.913448e-02
1.333896e+02, 6.565135e-01, -9.376876e-02
1.765735e+02, 6.356342e-01, -9.416798e-02
2.340678e+02, 6.140140e-01, -9.388593e-02
3.106798e+02, 5.947056e-01, -9.031548e-02
4.111698e+02, 5.770347e-01, -8.474631e-02
5.461295e+02, 5.619226e-01, -8.023038e-02
7.237254e+02, 5.468262e-01, -7.482161e-02
9.582557e+02, 5.344366e-01, -6.991518e-02
1.271695e+03, 5.238580e-01, -6.389359e-02
1.686208e+03, 5.135462e-01, -6.363856e-02
2.234103e+03, 5.035060e-01, -6.017675e-02
2.965431e+03, 4.933953e-01, -5.666893e-02
3.923223e+03, 4.823487e-01, -5.610612e-02
5.210048e+03, 4.718548e-01, -5.222179e-02
6.904879e+03, 4.635983e-01, -5.043973e-02
9.156696e+03, 4.564936e-01, -4.997475e-02
1.214596e+04, 4.468558e-01, -4.619872e-02
1.613231e+04, 4.389716e-01, -4.571534e-02
2.131095e+04, 4.303127e-01, -4.280053e-02
2.827860e+04, 4.223595e-01, -4.250523e-02
3.747491e+04, 4.156610e-01, -3.971416e-02
4.976918e+04, 4.077113e-01, -3.811023e-02
6.585677e+04, 4.012181e-01, -3.543976e-02
8.743691e+04, 3.956381e-01, -3.356728e-02
1.157480e+05, 3.898936e-01, -3.114426e-02
1.534472e+05, 3.832026e-01, -3.050767e-02
2.034181e+05, 3.791565e-01, -2.719265e-02
2.696861e+05, 3.738719e-01, -2.436924e-02
3.575525e+05, 3.691554e-01, -2.254961e-02
4.739878e+05, 3.642836e-01, -1.975902e-02
6.285148e+05, 3.582569e-01, -1.875155e-02
