EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0392184
omega, real, im
6.293263e-01, 2.048496e+00, -4.152597e-01
8.324402e-01, 1.987853e+00, -3.885134e-01
1.106767e+00, 1.935979e+00, -3.770168e-01
1.465296e+00, 1.883821e+00, -3.706705e-01
1.947914e+00, 1.832634e+00, -3.760708e-01
2.563042e+00, 1.773642e+00, -3.870781e-01
3.424066e+00, 1.708133e+00, -4.041204e-01
4.530037e+00, 1.632972e+00, -4.264343e-01
5.992113e+00, 1.551432e+00, -4.485808e-01
7.927565e+00, 1.453408e+00, -4.716834e-01
1.057009e+01, 1.345031e+00, -4.768821e-01
1.391364e+01, 1.233756e+00, -4.698573e-01
1.845393e+01, 1.128988e+00, -4.342470e-01
2.454369e+01, 1.034686e+00, -3.931604e-01
3.255131e+01, 9.668282e-01, -3.314970e-01
4.321071e+01, 9.094617e-01, -2.867695e-01
5.721156e+01, 8.788246e-01, -2.460369e-01
7.575201e+01, 8.486055e-01, -2.107035e-01
1.005888e+02, 8.265634e-01, -1.842295e-01
1.333896e+02, 8.060437e-01, -1.683470e-01
1.765735e+02, 7.843875e-01, -1.568184e-01
2.340678e+02, 7.638624e-01, -1.506158e-01
3.106798e+02, 7.397460e-01, -1.442453e-01
4.111698e+02, 7.168549e-01, -1.401224e-01
5.461295e+02, 6.919597e-01, -1.365213e-01
7.237254e+02, 6.685007e-01, -1.302031e-01
9.582557e+02, 6.440581e-01, -1.259462e-01
1.271695e+03, 6.233643e-01, -1.214531e-01
1.686208e+03, 6.013640e-01, -1.153992e-01
2.234103e+03, 5.812187e-01, -1.098052e-01
2.965431e+03, 5.623932e-01, -1.047159e-01
3.923223e+03, 5.441808e-01, -9.834674e-02
5.210048e+03, 5.270400e-01, -9.230510e-02
6.904879e+03, 5.122573e-01, -8.704596e-02
9.156696e+03, 4.965937e-01, -8.158565e-02
1.214596e+04, 4.838739e-01, -7.767694e-02
1.613231e+04, 4.690393e-01, -7.282083e-02
2.131095e+04, 4.582027e-01, -6.663431e-02
2.827860e+04, 4.478388e-01, -6.362634e-02
3.747491e+04, 4.361252e-01, -6.031206e-02
4.976918e+04, 4.251726e-01, -5.562347e-02
6.585677e+04, 4.160749e-01, -5.328147e-02
8.743691e+04, 4.075305e-01, -4.944355e-02
1.157480e+05, 3.982646e-01, -4.599186e-02
1.534472e+05, 3.909964e-01, -4.234403e-02
2.034181e+05, 3.821727e-01, -3.933264e-02
2.696861e+05, 3.744686e-01, -3.604985e-02
3.575525e+05, 3.690660e-01, -3.199857e-02
4.739878e+05, 3.618754e-01, -2.907801e-02
6.285148e+05, 3.552809e-01, -2.507863e-02
