EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0418351
omega, real, im
6.293263e-01, 1.371025e+00, -5.122627e-01
8.324402e-01, 1.315361e+00, -4.089760e-01
1.106767e+00, 1.295233e+00, -3.405374e-01
1.465296e+00, 1.283186e+00, -3.079125e-01
1.947914e+00, 1.254523e+00, -2.835729e-01
2.563042e+00, 1.225394e+00, -2.649913e-01
3.424066e+00, 1.192817e+00, -2.525466e-01
4.530037e+00, 1.162884e+00, -2.491411e-01
5.992113e+00, 1.123825e+00, -2.538888e-01
7.927565e+00, 1.082908e+00, -2.601512e-01
1.057009e+01, 1.033133e+00, -2.696431e-01
1.391364e+01, 9.833358e-01, -2.750123e-01
1.845393e+01, 9.229326e-01, -2.794943e-01
2.454369e+01, 8.611255e-01, -2.729599e-01
3.255131e+01, 7.982720e-01, -2.582028e-01
4.321071e+01, 7.504942e-01, -2.359192e-01
5.721156e+01, 7.074561e-01, -2.095530e-01
7.575201e+01, 6.713024e-01, -1.846225e-01
1.005888e+02, 6.459123e-01, -1.625038e-01
1.333896e+02, 6.262255e-01, -1.465608e-01
1.765735e+02, 6.069161e-01, -1.333985e-01
2.340678e+02, 5.862689e-01, -1.261876e-01
3.106798e+02, 5.686651e-01, -1.177709e-01
4.111698e+02, 5.500207e-01, -1.155035e-01
5.461295e+02, 5.307456e-01, -1.091146e-01
7.237254e+02, 5.119252e-01, -1.068282e-01
9.582557e+02, 4.945545e-01, -9.940591e-02
1.271695e+03, 4.767427e-01, -9.541792e-02
1.686208e+03, 4.587016e-01, -9.192090e-02
2.234103e+03, 4.417495e-01, -8.735812e-02
2.965431e+03, 4.272878e-01, -8.197964e-02
3.923223e+03, 4.135172e-01, -7.895021e-02
5.210048e+03, 3.988207e-01, -7.181345e-02
6.904879e+03, 3.864424e-01, -6.751179e-02
9.156696e+03, 3.755554e-01, -6.568278e-02
1.214596e+04, 3.647474e-01, -6.145147e-02
1.613231e+04, 3.525483e-01, -5.714159e-02
2.131095e+04, 3.445656e-01, -5.517161e-02
2.827860e+04, 3.332234e-01, -5.119941e-02
3.747491e+04, 3.259877e-01, -4.799298e-02
4.976918e+04, 3.174350e-01, -4.530998e-02
6.585677e+04, 3.112859e-01, -4.164675e-02
8.743691e+04, 3.036900e-01, -4.029961e-02
1.157480e+05, 2.964060e-01, -3.519460e-02
1.534472e+05, 2.918370e-01, -3.226423e-02
2.034181e+05, 2.836089e-01, -3.094831e-02
2.696861e+05, 2.797441e-01, -2.573706e-02
3.575525e+05, 2.759478e-01, -2.351194e-02
4.739878e+05, 2.682053e-01, -2.176508e-02
6.285148e+05, 2.642997e-01, -1.477842e-02
