EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0417307
omega, real, im
6.293263e-01, 1.305297e+00, -2.589728e-01
8.324402e-01, 1.285255e+00, -2.173555e-01
1.106767e+00, 1.269414e+00, -1.882770e-01
1.465296e+00, 1.250197e+00, -1.672674e-01
1.947914e+00, 1.234718e+00, -1.511058e-01
2.563042e+00, 1.219537e+00, -1.433487e-01
3.424066e+00, 1.203461e+00, -1.379787e-01
4.530037e+00, 1.188250e+00, -1.394877e-01
5.992113e+00, 1.169395e+00, -1.441733e-01
7.927565e+00, 1.149499e+00, -1.544862e-01
1.057009e+01, 1.124055e+00, -1.671530e-01
1.391364e+01, 1.094389e+00, -1.829689e-01
1.845393e+01, 1.056264e+00, -1.980246e-01
2.454369e+01, 1.008015e+00, -2.095495e-01
3.255131e+01, 9.599215e-01, -2.134942e-01
4.321071e+01, 9.097698e-01, -2.071503e-01
5.721156e+01, 8.585435e-01, -2.029109e-01
7.575201e+01, 8.292150e-01, -1.760384e-01
1.005888e+02, 7.996627e-01, -1.577375e-01
1.333896e+02, 7.733296e-01, -1.437167e-01
1.765735e+02, 7.541448e-01, -1.308917e-01
2.340678e+02, 7.350514e-01, -1.234122e-01
3.106798e+02, 7.169478e-01, -1.158233e-01
4.111698e+02, 6.980267e-01, -1.111840e-01
5.461295e+02, 6.801420e-01, -1.059361e-01
7.237254e+02, 6.628209e-01, -1.014707e-01
9.582557e+02, 6.451600e-01, -9.634575e-02
1.271695e+03, 6.284009e-01, -9.388905e-02
1.686208e+03, 6.117460e-01, -8.950789e-02
2.234103e+03, 5.960140e-01, -8.524848e-02
2.965431e+03, 5.814174e-01, -8.058192e-02
3.923223e+03, 5.675751e-01, -7.762947e-02
5.210048e+03, 5.522652e-01, -7.452887e-02
6.904879e+03, 5.405149e-01, -6.907037e-02
9.156696e+03, 5.279726e-01, -6.517071e-02
1.214596e+04, 5.182695e-01, -6.098195e-02
1.613231e+04, 5.069566e-01, -5.865765e-02
2.131095e+04, 4.965194e-01, -5.530127e-02
2.827860e+04, 4.878020e-01, -5.141687e-02
3.747491e+04, 4.787481e-01, -4.753247e-02
4.976918e+04, 4.707285e-01, -4.515133e-02
6.585677e+04, 4.624873e-01, -4.130882e-02
8.743691e+04, 4.555930e-01, -3.909523e-02
1.157480e+05, 4.491033e-01, -3.558327e-02
1.534472e+05, 4.421858e-01, -3.362762e-02
2.034181e+05, 4.370353e-01, -2.967686e-02
2.696861e+05, 4.305004e-01, -2.809933e-02
3.575525e+05, 4.263435e-01, -2.475833e-02
4.739878e+05, 4.211991e-01, -2.116660e-02
6.285148e+05, 4.152924e-01, -1.787554e-02
