EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0389931
omega, real, im
6.293263e-01, 1.010639e+00, -2.728345e-01
8.324402e-01, 9.904093e-01, -2.265861e-01
1.106767e+00, 9.694680e-01, -1.912855e-01
1.465296e+00, 9.535064e-01, -1.660096e-01
1.947914e+00, 9.382537e-01, -1.462465e-01
2.563042e+00, 9.266380e-01, -1.330453e-01
3.424066e+00, 9.124619e-01, -1.241585e-01
4.530037e+00, 8.998785e-01, -1.189523e-01
5.992113e+00, 8.849650e-01, -1.192786e-01
7.927565e+00, 8.702954e-01, -1.218417e-01
1.057009e+01, 8.522120e-01, -1.291857e-01
1.391364e+01, 8.321394e-01, -1.377041e-01
1.845393e+01, 8.070537e-01, -1.496721e-01
2.454369e+01, 7.763253e-01, -1.596015e-01
3.255131e+01, 7.402244e-01, -1.690089e-01
4.321071e+01, 7.017491e-01, -1.699723e-01
5.721156e+01, 6.623991e-01, -1.658588e-01
7.575201e+01, 6.269739e-01, -1.563391e-01
1.005888e+02, 5.979479e-01, -1.440039e-01
1.333896e+02, 5.726117e-01, -1.314548e-01
1.765735e+02, 5.524125e-01, -1.212284e-01
2.340678e+02, 5.339388e-01, -1.122060e-01
3.106798e+02, 5.169031e-01, -1.047261e-01
4.111698e+02, 5.000383e-01, -9.873281e-02
5.461295e+02, 4.840019e-01, -9.319481e-02
7.237254e+02, 4.679438e-01, -8.781166e-02
9.582557e+02, 4.547683e-01, -8.391900e-02
1.271695e+03, 4.408914e-01, -7.977790e-02
1.686208e+03, 4.272815e-01, -7.598937e-02
2.234103e+03, 4.133482e-01, -7.271489e-02
2.965431e+03, 4.009480e-01, -6.980946e-02
3.923223e+03, 3.882849e-01, -6.528100e-02
5.210048e+03, 3.774761e-01, -6.224319e-02
6.904879e+03, 3.668057e-01, -5.830676e-02
9.156696e+03, 3.570236e-01, -5.467525e-02
1.214596e+04, 3.484032e-01, -5.210223e-02
1.613231e+04, 3.394215e-01, -4.906061e-02
2.131095e+04, 3.315853e-01, -4.627637e-02
2.827860e+04, 3.236897e-01, -4.327149e-02
3.747491e+04, 3.160357e-01, -4.062616e-02
4.976918e+04, 3.089750e-01, -3.927832e-02
6.585677e+04, 3.034877e-01, -3.629300e-02
8.743691e+04, 2.969963e-01, -3.498624e-02
1.157480e+05, 2.918032e-01, -3.269391e-02
1.534472e+05, 2.851466e-01, -3.065854e-02
2.034181e+05, 2.805813e-01, -3.026611e-02
2.696861e+05, 2.753085e-01, -2.957968e-02
3.575525e+05, 2.696290e-01, -2.838862e-02
4.739878e+05, 2.644668e-01, -2.687847e-02
6.285148e+05, 2.588074e-01, -2.524431e-02
