EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0398918
omega, real, im
6.293263e-01, 8.462949e-01, -1.241017e-01
8.324402e-01, 8.338702e-01, -1.044739e-01
1.106767e+00, 8.251007e-01, -8.799626e-02
1.465296e+00, 8.156353e-01, -7.725203e-02
1.947914e+00, 8.056412e-01, -6.720986e-02
2.563042e+00, 7.984239e-01, -6.020093e-02
3.424066e+00, 7.901142e-01, -5.431290e-02
4.530037e+00, 7.842861e-01, -4.952817e-02
5.992113e+00, 7.775471e-01, -4.723339e-02
7.927565e+00, 7.723714e-01, -4.557917e-02
1.057009e+01, 7.666876e-01, -4.587355e-02
1.391364e+01, 7.612710e-01, -4.676070e-02
1.845393e+01, 7.557451e-01, -4.963258e-02
2.454369e+01, 7.509450e-01, -5.555881e-02
3.255131e+01, 7.407606e-01, -6.203466e-02
4.321071e+01, 7.315244e-01, -7.052131e-02
5.721156e+01, 7.152026e-01, -7.620186e-02
7.575201e+01, 7.018303e-01, -8.887713e-02
1.005888e+02, 6.818429e-01, -9.763939e-02
1.333896e+02, 6.587753e-01, -1.003383e-01
1.765735e+02, 6.356320e-01, -1.023417e-01
2.340678e+02, 6.134796e-01, -1.004866e-01
3.106798e+02, 5.922698e-01, -9.582547e-02
4.111698e+02, 5.762568e-01, -9.023070e-02
5.461295e+02, 5.590290e-01, -8.518820e-02
7.237254e+02, 5.434012e-01, -7.857811e-02
9.582557e+02, 5.300488e-01, -7.463254e-02
1.271695e+03, 5.184520e-01, -7.005863e-02
1.686208e+03, 5.059718e-01, -6.744653e-02
2.234103e+03, 4.967197e-01, -6.334039e-02
2.965431e+03, 4.848827e-01, -6.001449e-02
3.923223e+03, 4.756388e-01, -5.733845e-02
5.210048e+03, 4.661711e-01, -5.501089e-02
6.904879e+03, 4.554805e-01, -5.171359e-02
9.156696e+03, 4.462537e-01, -5.086908e-02
1.214596e+04, 4.404786e-01, -4.941038e-02
1.613231e+04, 4.309027e-01, -4.565629e-02
2.131095e+04, 4.216606e-01, -4.510806e-02
2.827860e+04, 4.136846e-01, -4.327479e-02
3.747491e+04, 4.061435e-01, -3.972222e-02
4.976918e+04, 3.994832e-01, -3.833390e-02
6.585677e+04, 3.930921e-01, -3.670822e-02
8.743691e+04, 3.878167e-01, -3.534435e-02
1.157480e+05, 3.810845e-01, -3.144032e-02
1.534472e+05, 3.744049e-01, -3.058095e-02
2.034181e+05, 3.684118e-01, -2.682236e-02
2.696861e+05, 3.638508e-01, -2.630331e-02
3.575525e+05, 3.601591e-01, -2.391889e-02
4.739878e+05, 3.538603e-01, -2.042832e-02
6.285148e+05, 3.492844e-01, -1.754176e-02
