EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0383272
omega, real, im
6.293263e-01, 1.321097e+00, -3.601478e-01
8.324402e-01, 1.332596e+00, -2.885734e-01
1.106767e+00, 1.329226e+00, -2.750675e-01
1.465296e+00, 1.293303e+00, -2.600680e-01
1.947914e+00, 1.257339e+00, -2.362965e-01
2.563042e+00, 1.233405e+00, -2.164691e-01
3.424066e+00, 1.213148e+00, -2.131252e-01
4.530037e+00, 1.181020e+00, -2.193563e-01
5.992113e+00, 1.145720e+00, -2.250050e-01
7.927565e+00, 1.106884e+00, -2.305485e-01
1.057009e+01, 1.067474e+00, -2.390836e-01
1.391364e+01, 1.020257e+00, -2.508966e-01
1.845393e+01, 9.663805e-01, -2.557333e-01
2.454369e+01, 9.060934e-01, -2.557925e-01
3.255131e+01, 8.528648e-01, -2.407572e-01
4.321071e+01, 7.982845e-01, -2.222462e-01
5.721156e+01, 7.589694e-01, -1.993098e-01
7.575201e+01, 7.259580e-01, -1.765085e-01
1.005888e+02, 6.986305e-01, -1.541490e-01
1.333896e+02, 6.778846e-01, -1.370805e-01
1.765735e+02, 6.603853e-01, -1.247940e-01
2.340678e+02, 6.444812e-01, -1.141019e-01
3.106798e+02, 6.276466e-01, -1.065178e-01
4.111698e+02, 6.114277e-01, -9.889866e-02
5.461295e+02, 5.943701e-01, -9.666968e-02
7.237254e+02, 5.790206e-01, -9.152573e-02
9.582557e+02, 5.644335e-01, -8.733507e-02
1.271695e+03, 5.496336e-01, -8.257480e-02
1.686208e+03, 5.356278e-01, -7.950450e-02
2.234103e+03, 5.187234e-01, -7.531711e-02
2.965431e+03, 5.093294e-01, -7.137107e-02
3.923223e+03, 4.951710e-01, -6.772073e-02
5.210048e+03, 4.838014e-01, -6.499424e-02
6.904879e+03, 4.722019e-01, -6.000437e-02
9.156696e+03, 4.640142e-01, -5.768415e-02
1.214596e+04, 4.515450e-01, -5.405159e-02
1.613231e+04, 4.443138e-01, -5.029413e-02
2.131095e+04, 4.357152e-01, -4.874644e-02
2.827860e+04, 4.266694e-01, -4.630954e-02
3.747491e+04, 4.192096e-01, -4.315529e-02
4.976918e+04, 4.121493e-01, -4.137632e-02
6.585677e+04, 4.048826e-01, -3.899458e-02
8.743691e+04, 3.977448e-01, -3.694545e-02
1.157480e+05, 3.922490e-01, -3.460754e-02
1.534472e+05, 3.844419e-01, -3.329583e-02
2.034181e+05, 3.813038e-01, -3.199282e-02
2.696861e+05, 3.735835e-01, -2.802059e-02
3.575525e+05, 3.651158e-01, -2.690507e-02
4.739878e+05, 3.607117e-01, -2.415494e-02
6.285148e+05, 3.559859e-01, -2.093385e-02
