EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0374699
omega, real, im
6.293263e-01, 9.741486e-01, -1.995891e-01
8.324402e-01, 9.608424e-01, -1.666144e-01
1.106767e+00, 9.506900e-01, -1.432302e-01
1.465296e+00, 9.374725e-01, -1.276725e-01
1.947914e+00, 9.236920e-01, -1.146049e-01
2.563042e+00, 9.110326e-01, -1.069539e-01
3.424066e+00, 8.981715e-01, -1.014021e-01
4.530037e+00, 8.869746e-01, -1.007482e-01
5.992113e+00, 8.734800e-01, -1.029101e-01
7.927565e+00, 8.599756e-01, -1.084553e-01
1.057009e+01, 8.433049e-01, -1.168057e-01
1.391364e+01, 8.252559e-01, -1.279725e-01
1.845393e+01, 8.005952e-01, -1.401377e-01
2.454369e+01, 7.715203e-01, -1.525432e-01
3.255131e+01, 7.349196e-01, -1.611715e-01
4.321071e+01, 6.985570e-01, -1.657015e-01
5.721156e+01, 6.606569e-01, -1.611336e-01
7.575201e+01, 6.255390e-01, -1.516534e-01
1.005888e+02, 5.964361e-01, -1.401311e-01
1.333896e+02, 5.728961e-01, -1.276060e-01
1.765735e+02, 5.521750e-01, -1.177748e-01
2.340678e+02, 5.348752e-01, -1.083915e-01
3.106798e+02, 5.167295e-01, -1.013410e-01
4.111698e+02, 5.011124e-01, -9.391597e-02
5.461295e+02, 4.861198e-01, -8.902126e-02
7.237254e+02, 4.698878e-01, -8.363427e-02
9.582557e+02, 4.574251e-01, -7.998969e-02
1.271695e+03, 4.449300e-01, -7.522715e-02
1.686208e+03, 4.312518e-01, -7.209158e-02
2.234103e+03, 4.188772e-01, -6.954435e-02
2.965431e+03, 4.073990e-01, -6.670677e-02
3.923223e+03, 3.957091e-01, -6.316204e-02
5.210048e+03, 3.847990e-01, -5.984596e-02
6.904879e+03, 3.746305e-01, -5.599674e-02
9.156696e+03, 3.647610e-01, -5.356652e-02
1.214596e+04, 3.556142e-01, -5.015248e-02
1.613231e+04, 3.461224e-01, -4.823670e-02
2.131095e+04, 3.393666e-01, -4.549911e-02
2.827860e+04, 3.316859e-01, -4.269527e-02
3.747491e+04, 3.248561e-01, -4.120632e-02
4.976918e+04, 3.169589e-01, -3.956497e-02
6.585677e+04, 3.112704e-01, -3.789073e-02
8.743691e+04, 3.042556e-01, -3.615937e-02
1.157480e+05, 2.986232e-01, -3.503827e-02
1.534472e+05, 2.925714e-01, -3.264710e-02
2.034181e+05, 2.861672e-01, -3.293053e-02
2.696861e+05, 2.813949e-01, -3.173482e-02
3.575525e+05, 2.749370e-01, -3.104464e-02
4.739878e+05, 2.696012e-01, -2.991227e-02
6.285148e+05, 2.639342e-01, -2.904854e-02
