EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0417956
omega, real, im
6.293263e-01, 1.056394e+00, -1.365983e-01
8.324402e-01, 1.043838e+00, -1.183776e-01
1.106767e+00, 1.029489e+00, -1.036068e-01
1.465296e+00, 1.014888e+00, -9.455138e-02
1.947914e+00, 1.001406e+00, -8.710258e-02
2.563042e+00, 9.908993e-01, -8.275940e-02
3.424066e+00, 9.799376e-01, -8.005258e-02
4.530037e+00, 9.710510e-01, -7.961211e-02
5.992113e+00, 9.597664e-01, -8.261771e-02
7.927565e+00, 9.491838e-01, -8.768590e-02
1.057009e+01, 9.364036e-01, -9.588837e-02
1.391364e+01, 9.222278e-01, -1.054746e-01
1.845393e+01, 9.034984e-01, -1.175937e-01
2.454369e+01, 8.817579e-01, -1.328109e-01
3.255131e+01, 8.531682e-01, -1.458363e-01
4.321071e+01, 8.204126e-01, -1.545659e-01
5.721156e+01, 7.868857e-01, -1.564942e-01
7.575201e+01, 7.468231e-01, -1.581939e-01
1.005888e+02, 7.145887e-01, -1.528086e-01
1.333896e+02, 6.861317e-01, -1.453697e-01
1.765735e+02, 6.606934e-01, -1.370754e-01
2.340678e+02, 6.369220e-01, -1.297657e-01
3.106798e+02, 6.144002e-01, -1.248651e-01
4.111698e+02, 5.926821e-01, -1.199256e-01
5.461295e+02, 5.739840e-01, -1.148117e-01
7.237254e+02, 5.546528e-01, -1.115701e-01
9.582557e+02, 5.360226e-01, -1.075068e-01
1.271695e+03, 5.183348e-01, -1.055574e-01
1.686208e+03, 4.972329e-01, -1.013195e-01
2.234103e+03, 4.792617e-01, -9.876898e-02
2.965431e+03, 4.636222e-01, -9.585461e-02
3.923223e+03, 4.448168e-01, -9.062053e-02
5.210048e+03, 4.293785e-01, -8.821966e-02
6.904879e+03, 4.114596e-01, -8.463963e-02
9.156696e+03, 3.964615e-01, -7.937597e-02
1.214596e+04, 3.826573e-01, -7.477783e-02
1.613231e+04, 3.705881e-01, -7.324585e-02
2.131095e+04, 3.588943e-01, -6.813972e-02
2.827860e+04, 3.445789e-01, -6.364574e-02
3.747491e+04, 3.350318e-01, -5.807220e-02
4.976918e+04, 3.238267e-01, -5.621797e-02
6.585677e+04, 3.123210e-01, -5.101385e-02
8.743691e+04, 3.072269e-01, -4.627742e-02
1.157480e+05, 2.983616e-01, -4.454231e-02
1.534472e+05, 2.901869e-01, -4.050284e-02
2.034181e+05, 2.842286e-01, -3.690419e-02
2.696861e+05, 2.755471e-01, -3.300628e-02
3.575525e+05, 2.732542e-01, -2.790639e-02
4.739878e+05, 2.646098e-01, -2.413084e-02
6.285148e+05, 2.566818e-01, -2.045828e-02
