EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0410766
omega, real, im
6.293263e-01, 8.849975e-01, -1.139016e-01
8.324402e-01, 8.652827e-01, -9.705716e-02
1.106767e+00, 8.504538e-01, -8.489022e-02
1.465296e+00, 8.442904e-01, -7.525942e-02
1.947914e+00, 8.377590e-01, -7.049886e-02
2.563042e+00, 8.307799e-01, -6.569314e-02
3.424066e+00, 8.224469e-01, -6.428029e-02
4.530037e+00, 8.134180e-01, -6.274650e-02
5.992113e+00, 8.050150e-01, -6.444937e-02
7.927565e+00, 7.956465e-01, -6.675944e-02
1.057009e+01, 7.862223e-01, -7.125919e-02
1.391364e+01, 7.752017e-01, -7.675918e-02
1.845393e+01, 7.626500e-01, -8.470489e-02
2.454369e+01, 7.486734e-01, -9.506072e-02
3.255131e+01, 7.293051e-01, -1.035782e-01
4.321071e+01, 7.078918e-01, -1.138584e-01
5.721156e+01, 6.825541e-01, -1.234378e-01
7.575201e+01, 6.541709e-01, -1.258728e-01
1.005888e+02, 6.253936e-01, -1.247519e-01
1.333896e+02, 5.989242e-01, -1.200209e-01
1.765735e+02, 5.785241e-01, -1.157890e-01
2.340678e+02, 5.557216e-01, -1.069017e-01
3.106798e+02, 5.365616e-01, -1.040584e-01
4.111698e+02, 5.195286e-01, -9.610193e-02
5.461295e+02, 5.032906e-01, -9.190977e-02
7.237254e+02, 4.875105e-01, -8.516080e-02
9.582557e+02, 4.750583e-01, -8.245153e-02
1.271695e+03, 4.613598e-01, -7.909717e-02
1.686208e+03, 4.455280e-01, -7.736622e-02
2.234103e+03, 4.339738e-01, -7.423257e-02
2.965431e+03, 4.214247e-01, -7.041086e-02
3.923223e+03, 4.079819e-01, -7.031311e-02
5.210048e+03, 3.972613e-01, -6.815715e-02
6.904879e+03, 3.829432e-01, -6.490669e-02
9.156696e+03, 3.724325e-01, -6.409284e-02
1.214596e+04, 3.596296e-01, -6.022279e-02
1.613231e+04, 3.518900e-01, -5.790348e-02
2.131095e+04, 3.393785e-01, -5.533747e-02
2.827860e+04, 3.300703e-01, -5.093844e-02
3.747491e+04, 3.233571e-01, -4.843970e-02
4.976918e+04, 3.105132e-01, -4.597278e-02
6.585677e+04, 3.031396e-01, -4.303941e-02
8.743691e+04, 2.967573e-01, -4.178601e-02
1.157480e+05, 2.871524e-01, -3.595247e-02
1.534472e+05, 2.829880e-01, -3.459027e-02
2.034181e+05, 2.755980e-01, -3.514222e-02
2.696861e+05, 2.702077e-01, -2.851782e-02
3.575525e+05, 2.657862e-01, -2.444803e-02
4.739878e+05, 2.594657e-01, -2.147703e-02
6.285148e+05, 2.542067e-01, -1.761897e-02
