EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0436462
omega, real, im
6.293263e-01, 1.277551e+00, -1.334600e-01
8.324402e-01, 1.262561e+00, -1.133203e-01
1.106767e+00, 1.248186e+00, -9.858681e-02
1.465296e+00, 1.237687e+00, -8.467247e-02
1.947914e+00, 1.228156e+00, -7.586786e-02
2.563042e+00, 1.219299e+00, -6.786358e-02
3.424066e+00, 1.212250e+00, -6.276068e-02
4.530037e+00, 1.204829e+00, -5.904594e-02
5.992113e+00, 1.197977e+00, -5.852402e-02
7.927565e+00, 1.191246e+00, -5.953659e-02
1.057009e+01, 1.185343e+00, -6.223998e-02
1.391364e+01, 1.177501e+00, -6.776150e-02
1.845393e+01, 1.168332e+00, -7.586561e-02
2.454369e+01, 1.156574e+00, -8.782696e-02
3.255131e+01, 1.144667e+00, -9.905278e-02
4.321071e+01, 1.126691e+00, -1.115172e-01
5.721156e+01, 1.107804e+00, -1.254966e-01
7.575201e+01, 1.073447e+00, -1.374629e-01
1.005888e+02, 1.043045e+00, -1.469393e-01
1.333896e+02, 1.008838e+00, -1.503400e-01
1.765735e+02, 9.777713e-01, -1.501162e-01
2.340678e+02, 9.481913e-01, -1.465622e-01
3.106798e+02, 9.200684e-01, -1.428481e-01
4.111698e+02, 8.932827e-01, -1.395320e-01
5.461295e+02, 8.696813e-01, -1.379828e-01
7.237254e+02, 8.439195e-01, -1.310923e-01
9.582557e+02, 8.197067e-01, -1.290840e-01
1.271695e+03, 7.967241e-01, -1.244133e-01
1.686208e+03, 7.732255e-01, -1.197250e-01
2.234103e+03, 7.528295e-01, -1.155076e-01
2.965431e+03, 7.312629e-01, -1.107514e-01
3.923223e+03, 7.110397e-01, -1.034518e-01
5.210048e+03, 6.929243e-01, -1.015368e-01
6.904879e+03, 6.735744e-01, -9.548283e-02
9.156696e+03, 6.573228e-01, -9.139039e-02
1.214596e+04, 6.429945e-01, -8.270624e-02
1.613231e+04, 6.288908e-01, -7.760570e-02
2.131095e+04, 6.143783e-01, -7.221090e-02
2.827860e+04, 6.038203e-01, -6.673665e-02
3.747491e+04, 5.935791e-01, -6.125040e-02
4.976918e+04, 5.826483e-01, -5.617782e-02
6.585677e+04, 5.726029e-01, -5.158463e-02
8.743691e+04, 5.645341e-01, -4.671009e-02
1.157480e+05, 5.560570e-01, -4.147038e-02
1.534472e+05, 5.498634e-01, -3.964501e-02
2.034181e+05, 5.438080e-01, -3.554266e-02
2.696861e+05, 5.379165e-01, -3.164202e-02
3.575525e+05, 5.332034e-01, -2.783553e-02
4.739878e+05, 5.255068e-01, -2.350492e-02
6.285148e+05, 5.220292e-01, -1.943706e-02
