EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0383146
omega, real, im
6.293263e-01, 9.324214e-01, -1.117225e-01
8.324402e-01, 9.168189e-01, -9.329566e-02
1.106767e+00, 9.078882e-01, -7.909713e-02
1.465296e+00, 9.027376e-01, -7.173627e-02
1.947914e+00, 8.963242e-01, -6.526119e-02
2.563042e+00, 8.904592e-01, -6.242172e-02
3.424066e+00, 8.829391e-01, -6.155993e-02
4.530037e+00, 8.758659e-01, -6.247571e-02
5.992113e+00, 8.674405e-01, -6.580941e-02
7.927565e+00, 8.580962e-01, -7.054809e-02
1.057009e+01, 8.471017e-01, -7.792078e-02
1.391364e+01, 8.357365e-01, -8.624230e-02
1.845393e+01, 8.201613e-01, -9.593314e-02
2.454369e+01, 8.013737e-01, -1.084677e-01
3.255131e+01, 7.792059e-01, -1.167779e-01
4.321071e+01, 7.531622e-01, -1.260732e-01
5.721156e+01, 7.250122e-01, -1.295109e-01
7.575201e+01, 6.916499e-01, -1.292664e-01
1.005888e+02, 6.659020e-01, -1.282637e-01
1.333896e+02, 6.393399e-01, -1.202577e-01
1.765735e+02, 6.183018e-01, -1.126235e-01
2.340678e+02, 5.971736e-01, -1.036233e-01
3.106798e+02, 5.798531e-01, -9.711686e-02
4.111698e+02, 5.644002e-01, -9.002756e-02
5.461295e+02, 5.486264e-01, -8.458173e-02
7.237254e+02, 5.356508e-01, -7.870270e-02
9.582557e+02, 5.234274e-01, -7.422952e-02
1.271695e+03, 5.115262e-01, -6.925274e-02
1.686208e+03, 5.007137e-01, -6.520579e-02
2.234103e+03, 4.912906e-01, -6.204768e-02
2.965431e+03, 4.789056e-01, -5.992053e-02
3.923223e+03, 4.694395e-01, -5.870348e-02
5.210048e+03, 4.578208e-01, -5.592211e-02
6.904879e+03, 4.501841e-01, -5.637951e-02
9.156696e+03, 4.410828e-01, -5.161485e-02
1.214596e+04, 4.311251e-01, -4.982326e-02
1.613231e+04, 4.211716e-01, -4.856254e-02
2.131095e+04, 4.136696e-01, -4.743497e-02
2.827860e+04, 4.055890e-01, -4.382432e-02
3.747491e+04, 3.963732e-01, -4.341043e-02
4.976918e+04, 3.902757e-01, -4.176661e-02
6.585677e+04, 3.829547e-01, -3.805064e-02
8.743691e+04, 3.757151e-01, -3.627003e-02
1.157480e+05, 3.671897e-01, -3.508184e-02
1.534472e+05, 3.640078e-01, -3.321364e-02
2.034181e+05, 3.560182e-01, -3.094315e-02
2.696861e+05, 3.503551e-01, -2.851283e-02
3.575525e+05, 3.429620e-01, -2.628914e-02
4.739878e+05, 3.385627e-01, -2.340239e-02
6.285148e+05, 3.313683e-01, -1.915316e-02
