EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0436462
omega, real, im
6.293263e-01, 1.248653e+00, -1.307326e-01
8.324402e-01, 1.234744e+00, -1.111353e-01
1.106767e+00, 1.221148e+00, -9.530543e-02
1.465296e+00, 1.212177e+00, -8.208306e-02
1.947914e+00, 1.202709e+00, -7.345830e-02
2.563042e+00, 1.194754e+00, -6.555759e-02
3.424066e+00, 1.187922e+00, -6.063640e-02
4.530037e+00, 1.180776e+00, -5.651733e-02
5.992113e+00, 1.174577e+00, -5.594148e-02
7.927565e+00, 1.168181e+00, -5.638891e-02
1.057009e+01, 1.162044e+00, -5.871401e-02
1.391364e+01, 1.154817e+00, -6.370104e-02
1.845393e+01, 1.147255e+00, -7.106148e-02
2.454369e+01, 1.135343e+00, -7.886661e-02
3.255131e+01, 1.123419e+00, -9.091209e-02
4.321071e+01, 1.107710e+00, -1.068141e-01
5.721156e+01, 1.085985e+00, -1.203277e-01
7.575201e+01, 1.059517e+00, -1.335720e-01
1.005888e+02, 1.027954e+00, -1.395621e-01
1.333896e+02, 9.977661e-01, -1.446120e-01
1.765735e+02, 9.657142e-01, -1.435751e-01
2.340678e+02, 9.371506e-01, -1.424515e-01
3.106798e+02, 9.099139e-01, -1.378271e-01
4.111698e+02, 8.835922e-01, -1.364799e-01
5.461295e+02, 8.591779e-01, -1.318573e-01
7.237254e+02, 8.380675e-01, -1.279058e-01
9.582557e+02, 8.130704e-01, -1.250385e-01
1.271695e+03, 7.902163e-01, -1.196966e-01
1.686208e+03, 7.687990e-01, -1.167873e-01
2.234103e+03, 7.479477e-01, -1.125665e-01
2.965431e+03, 7.265409e-01, -1.066716e-01
3.923223e+03, 7.074953e-01, -1.023057e-01
5.210048e+03, 6.895202e-01, -9.865951e-02
6.904879e+03, 6.730720e-01, -9.335385e-02
9.156696e+03, 6.572782e-01, -8.604228e-02
1.214596e+04, 6.414872e-01, -8.093119e-02
1.613231e+04, 6.276221e-01, -7.657804e-02
2.131095e+04, 6.145822e-01, -6.933944e-02
2.827860e+04, 6.014144e-01, -6.481540e-02
3.747491e+04, 5.919691e-01, -6.059261e-02
4.976918e+04, 5.825905e-01, -5.666611e-02
6.585677e+04, 5.731933e-01, -5.128724e-02
8.743691e+04, 5.636352e-01, -4.712797e-02
1.157480e+05, 5.555771e-01, -4.190243e-02
1.534472e+05, 5.497311e-01, -3.947506e-02
2.034181e+05, 5.445882e-01, -3.558823e-02
2.696861e+05, 5.381918e-01, -3.008438e-02
3.575525e+05, 5.324179e-01, -2.641084e-02
4.739878e+05, 5.254797e-01, -2.364840e-02
6.285148e+05, 5.218350e-01, -1.812655e-02
