EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0374376
omega, real, im
6.293263e-01, 1.114214e+00, -4.589442e-01
8.324402e-01, 1.095717e+00, -3.748108e-01
1.106767e+00, 1.071829e+00, -3.055190e-01
1.465296e+00, 1.054089e+00, -2.546536e-01
1.947914e+00, 1.035835e+00, -2.210180e-01
2.563042e+00, 1.018638e+00, -1.953781e-01
3.424066e+00, 1.001927e+00, -1.775174e-01
4.530037e+00, 9.835148e-01, -1.647675e-01
5.992113e+00, 9.665967e-01, -1.599200e-01
7.927565e+00, 9.466915e-01, -1.584398e-01
1.057009e+01, 9.255834e-01, -1.624026e-01
1.391364e+01, 8.999659e-01, -1.693395e-01
1.845393e+01, 8.703483e-01, -1.783410e-01
2.454369e+01, 8.326029e-01, -1.880142e-01
3.255131e+01, 7.939200e-01, -1.910063e-01
4.321071e+01, 7.495189e-01, -1.890908e-01
5.721156e+01, 7.085894e-01, -1.827589e-01
7.575201e+01, 6.722715e-01, -1.697842e-01
1.005888e+02, 6.424397e-01, -1.562239e-01
1.333896e+02, 6.166047e-01, -1.414893e-01
1.765735e+02, 5.955574e-01, -1.305994e-01
2.340678e+02, 5.760592e-01, -1.230211e-01
3.106798e+02, 5.563943e-01, -1.159626e-01
4.111698e+02, 5.386410e-01, -1.100451e-01
5.461295e+02, 5.196838e-01, -1.061788e-01
7.237254e+02, 5.014518e-01, -1.010754e-01
9.582557e+02, 4.845908e-01, -9.658085e-02
1.271695e+03, 4.670521e-01, -9.147071e-02
1.686208e+03, 4.517251e-01, -8.724052e-02
2.234103e+03, 4.361161e-01, -8.118996e-02
2.965431e+03, 4.226629e-01, -7.672427e-02
3.923223e+03, 4.092257e-01, -7.167564e-02
5.210048e+03, 3.975061e-01, -6.683562e-02
6.904879e+03, 3.863056e-01, -6.192427e-02
9.156696e+03, 3.763234e-01, -5.769903e-02
1.214596e+04, 3.671922e-01, -5.388895e-02
1.613231e+04, 3.579830e-01, -5.031651e-02
2.131095e+04, 3.500971e-01, -4.764018e-02
2.827860e+04, 3.427446e-01, -4.477679e-02
3.747491e+04, 3.349296e-01, -4.314859e-02
4.976918e+04, 3.280883e-01, -4.004378e-02
6.585677e+04, 3.223701e-01, -3.826713e-02
8.743691e+04, 3.150988e-01, -3.683193e-02
1.157480e+05, 3.085783e-01, -3.573601e-02
1.534472e+05, 3.030500e-01, -3.447806e-02
2.034181e+05, 2.969916e-01, -3.216805e-02
2.696861e+05, 2.911997e-01, -3.202306e-02
3.575525e+05, 2.852914e-01, -3.051030e-02
4.739878e+05, 2.795565e-01, -2.936462e-02
6.285148e+05, 2.737305e-01, -2.779285e-02
