EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0418816
omega, real, im
6.293263e-01, 1.129648e+00, -1.136537e-01
8.324402e-01, 1.122353e+00, -9.440985e-02
1.106767e+00, 1.116308e+00, -8.243100e-02
1.465296e+00, 1.106427e+00, -7.227638e-02
1.947914e+00, 1.098070e+00, -6.482122e-02
2.563042e+00, 1.090095e+00, -6.035870e-02
3.424066e+00, 1.083165e+00, -5.718116e-02
4.530037e+00, 1.076799e+00, -5.658378e-02
5.992113e+00, 1.070318e+00, -5.762437e-02
7.927565e+00, 1.063153e+00, -6.029031e-02
1.057009e+01, 1.055200e+00, -6.489522e-02
1.391364e+01, 1.046695e+00, -7.106072e-02
1.845393e+01, 1.035694e+00, -7.936759e-02
2.454369e+01, 1.023518e+00, -8.892464e-02
3.255131e+01, 1.005101e+00, -1.013485e-01
4.321071e+01, 9.852526e-01, -1.139941e-01
5.721156e+01, 9.622106e-01, -1.246979e-01
7.575201e+01, 9.316579e-01, -1.342806e-01
1.005888e+02, 9.031464e-01, -1.351744e-01
1.333896e+02, 8.726295e-01, -1.347919e-01
1.765735e+02, 8.459610e-01, -1.313268e-01
2.340678e+02, 8.213367e-01, -1.250353e-01
3.106798e+02, 7.987953e-01, -1.197342e-01
4.111698e+02, 7.786410e-01, -1.140696e-01
5.461295e+02, 7.566035e-01, -1.119506e-01
7.237254e+02, 7.392852e-01, -1.065995e-01
9.582557e+02, 7.190225e-01, -1.024257e-01
1.271695e+03, 7.032671e-01, -1.001458e-01
1.686208e+03, 6.841665e-01, -9.801152e-02
2.234103e+03, 6.675763e-01, -9.470324e-02
2.965431e+03, 6.514320e-01, -9.091785e-02
3.923223e+03, 6.339579e-01, -8.695211e-02
5.210048e+03, 6.178339e-01, -8.248830e-02
6.904879e+03, 6.049441e-01, -7.936022e-02
9.156696e+03, 5.911004e-01, -7.864544e-02
1.214596e+04, 5.768878e-01, -7.100640e-02
1.613231e+04, 5.654085e-01, -6.852994e-02
2.131095e+04, 5.519228e-01, -6.449782e-02
2.827860e+04, 5.444056e-01, -5.971438e-02
3.747491e+04, 5.320539e-01, -5.570118e-02
4.976918e+04, 5.224289e-01, -5.272807e-02
6.585677e+04, 5.137285e-01, -4.940600e-02
8.743691e+04, 5.043795e-01, -4.508306e-02
1.157480e+05, 4.972051e-01, -4.066299e-02
1.534472e+05, 4.899599e-01, -3.838765e-02
2.034181e+05, 4.835846e-01, -3.552162e-02
2.696861e+05, 4.771126e-01, -2.980692e-02
3.575525e+05, 4.738702e-01, -2.711631e-02
4.739878e+05, 4.660392e-01, -2.386165e-02
6.285148e+05, 4.622223e-01, -1.874693e-02
