EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0403956
omega, real, im
6.293263e-01, 8.590918e-01, -1.041265e-01
8.324402e-01, 8.475203e-01, -8.633243e-02
1.106767e+00, 8.399159e-01, -7.215250e-02
1.465296e+00, 8.320332e-01, -6.303930e-02
1.947914e+00, 8.255132e-01, -5.416154e-02
2.563042e+00, 8.207271e-01, -4.862517e-02
3.424066e+00, 8.149970e-01, -4.375140e-02
4.530037e+00, 8.110590e-01, -4.043931e-02
5.992113e+00, 8.059957e-01, -3.904688e-02
7.927565e+00, 8.016460e-01, -3.815915e-02
1.057009e+01, 7.966169e-01, -3.906662e-02
1.391364e+01, 7.926568e-01, -4.020187e-02
1.845393e+01, 7.873694e-01, -4.405470e-02
2.454369e+01, 7.816539e-01, -5.020187e-02
3.255131e+01, 7.735935e-01, -5.443328e-02
4.321071e+01, 7.650445e-01, -6.273223e-02
5.721156e+01, 7.537214e-01, -7.958825e-02
7.575201e+01, 7.390727e-01, -8.032691e-02
1.005888e+02, 7.219238e-01, -8.807954e-02
1.333896e+02, 7.011958e-01, -9.281680e-02
1.765735e+02, 6.799981e-01, -9.593889e-02
2.340678e+02, 6.591642e-01, -9.482449e-02
3.106798e+02, 6.384259e-01, -9.145007e-02
4.111698e+02, 6.197161e-01, -8.599812e-02
5.461295e+02, 6.057043e-01, -8.264542e-02
7.237254e+02, 5.901936e-01, -7.590180e-02
9.582557e+02, 5.770649e-01, -7.059566e-02
1.271695e+03, 5.660858e-01, -6.607337e-02
1.686208e+03, 5.542262e-01, -6.357467e-02
2.234103e+03, 5.438053e-01, -5.938677e-02
2.965431e+03, 5.349485e-01, -5.733570e-02
3.923223e+03, 5.241337e-01, -5.598310e-02
5.210048e+03, 5.151334e-01, -5.477738e-02
6.904879e+03, 5.065455e-01, -5.283175e-02
9.156696e+03, 4.964318e-01, -5.064439e-02
1.214596e+04, 4.872790e-01, -4.862956e-02
1.613231e+04, 4.786723e-01, -4.635891e-02
2.131095e+04, 4.704400e-01, -4.496178e-02
2.827860e+04, 4.630420e-01, -4.209922e-02
3.747491e+04, 4.543946e-01, -3.962886e-02
4.976918e+04, 4.487190e-01, -3.737471e-02
6.585677e+04, 4.422612e-01, -3.530847e-02
8.743691e+04, 4.349463e-01, -3.379137e-02
1.157480e+05, 4.287603e-01, -3.134972e-02
1.534472e+05, 4.244800e-01, -3.040808e-02
2.034181e+05, 4.190373e-01, -2.953992e-02
2.696861e+05, 4.131777e-01, -2.490961e-02
3.575525e+05, 4.074487e-01, -2.132290e-02
4.739878e+05, 4.038153e-01, -1.999999e-02
6.285148e+05, 3.987263e-01, -1.652862e-02
