EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0403819
omega, real, im
6.293263e-01, 1.370813e+00, -1.661170e-01
8.324402e-01, 1.355323e+00, -1.482006e-01
1.106767e+00, 1.339833e+00, -1.390464e-01
1.465296e+00, 1.324011e+00, -1.326158e-01
1.947914e+00, 1.310457e+00, -1.323584e-01
2.563042e+00, 1.295405e+00, -1.361661e-01
3.424066e+00, 1.279933e+00, -1.450215e-01
4.530037e+00, 1.260210e+00, -1.599431e-01
5.992113e+00, 1.237320e+00, -1.789889e-01
7.927565e+00, 1.207235e+00, -2.039338e-01
1.057009e+01, 1.167531e+00, -2.308583e-01
1.391364e+01, 1.116948e+00, -2.573084e-01
1.845393e+01, 1.054854e+00, -2.753161e-01
2.454369e+01, 9.853686e-01, -2.818780e-01
3.255131e+01, 9.154757e-01, -2.700718e-01
4.321071e+01, 8.516198e-01, -2.509342e-01
5.721156e+01, 8.105497e-01, -2.214385e-01
7.575201e+01, 7.702552e-01, -1.988210e-01
1.005888e+02, 7.397286e-01, -1.741390e-01
1.333896e+02, 7.162644e-01, -1.592054e-01
1.765735e+02, 6.954909e-01, -1.453861e-01
2.340678e+02, 6.751506e-01, -1.358031e-01
3.106798e+02, 6.560571e-01, -1.292992e-01
4.111698e+02, 6.344907e-01, -1.238802e-01
5.461295e+02, 6.158699e-01, -1.164513e-01
7.237254e+02, 5.939634e-01, -1.148335e-01
9.582557e+02, 5.746654e-01, -1.091810e-01
1.271695e+03, 5.560941e-01, -1.053516e-01
1.686208e+03, 5.369646e-01, -1.008123e-01
2.234103e+03, 5.198409e-01, -9.714938e-02
2.965431e+03, 5.034897e-01, -9.210997e-02
3.923223e+03, 4.864200e-01, -8.847849e-02
5.210048e+03, 4.706692e-01, -8.352648e-02
6.904879e+03, 4.562803e-01, -7.711387e-02
9.156696e+03, 4.432218e-01, -7.524871e-02
1.214596e+04, 4.301385e-01, -6.775097e-02
1.613231e+04, 4.182314e-01, -6.494275e-02
2.131095e+04, 4.060936e-01, -6.076651e-02
2.827860e+04, 3.961385e-01, -5.825416e-02
3.747491e+04, 3.857677e-01, -5.408678e-02
4.976918e+04, 3.775080e-01, -4.901747e-02
6.585677e+04, 3.698843e-01, -4.732851e-02
8.743691e+04, 3.624673e-01, -4.294852e-02
1.157480e+05, 3.534834e-01, -3.975613e-02
1.534472e+05, 3.456635e-01, -3.642683e-02
2.034181e+05, 3.406633e-01, -3.492509e-02
2.696861e+05, 3.357222e-01, -3.121401e-02
3.575525e+05, 3.295745e-01, -2.891052e-02
4.739878e+05, 3.258729e-01, -2.662403e-02
6.285148e+05, 3.199082e-01, -2.469968e-02
