EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0403125
omega, real, im
6.293263e-01, 1.335022e+00, -1.328299e-01
8.324402e-01, 1.323313e+00, -1.162580e-01
1.106767e+00, 1.314015e+00, -1.081917e-01
1.465296e+00, 1.300908e+00, -1.011826e-01
1.947914e+00, 1.289905e+00, -9.885778e-02
2.563042e+00, 1.277725e+00, -9.977135e-02
3.424066e+00, 1.265456e+00, -1.035791e-01
4.530037e+00, 1.252167e+00, -1.122311e-01
5.992113e+00, 1.237551e+00, -1.237474e-01
7.927565e+00, 1.218970e+00, -1.407970e-01
1.057009e+01, 1.194708e+00, -1.611344e-01
1.391364e+01, 1.164218e+00, -1.833986e-01
1.845393e+01, 1.123331e+00, -2.040381e-01
2.454369e+01, 1.075561e+00, -2.187627e-01
3.255131e+01, 1.019463e+00, -2.244299e-01
4.321071e+01, 9.619740e-01, -2.189893e-01
5.721156e+01, 9.162040e-01, -2.142556e-01
7.575201e+01, 8.780053e-01, -1.872335e-01
1.005888e+02, 8.463213e-01, -1.675996e-01
1.333896e+02, 8.203853e-01, -1.535353e-01
1.765735e+02, 7.985164e-01, -1.407645e-01
2.340678e+02, 7.778445e-01, -1.324364e-01
3.106798e+02, 7.564802e-01, -1.250565e-01
4.111698e+02, 7.367259e-01, -1.192705e-01
5.461295e+02, 7.173638e-01, -1.157067e-01
7.237254e+02, 6.979647e-01, -1.098313e-01
9.582557e+02, 6.805336e-01, -1.069733e-01
1.271695e+03, 6.600025e-01, -1.019337e-01
1.686208e+03, 6.441733e-01, -9.863542e-02
2.234103e+03, 6.261319e-01, -9.506654e-02
2.965431e+03, 6.095318e-01, -9.155747e-02
3.923223e+03, 5.928774e-01, -8.762412e-02
5.210048e+03, 5.767477e-01, -8.305188e-02
6.904879e+03, 5.629072e-01, -7.979702e-02
9.156696e+03, 5.488566e-01, -7.484043e-02
1.214596e+04, 5.369163e-01, -7.109474e-02
1.613231e+04, 5.229267e-01, -6.803107e-02
2.131095e+04, 5.121460e-01, -6.490806e-02
2.827860e+04, 5.004937e-01, -5.929332e-02
3.747491e+04, 4.915436e-01, -5.637554e-02
4.976918e+04, 4.815873e-01, -5.213207e-02
6.585677e+04, 4.727414e-01, -4.875926e-02
8.743691e+04, 4.636319e-01, -4.588713e-02
1.157480e+05, 4.577725e-01, -4.187187e-02
1.534472e+05, 4.488177e-01, -4.001598e-02
2.034181e+05, 4.428127e-01, -3.719247e-02
2.696861e+05, 4.357242e-01, -3.293625e-02
3.575525e+05, 4.295157e-01, -2.988143e-02
4.739878e+05, 4.238161e-01, -2.590033e-02
6.285148e+05, 4.180303e-01, -2.261300e-02
