EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0390396
omega, real, im
6.293263e-01, 1.438579e+00, -3.153598e-01
8.324402e-01, 1.415500e+00, -2.674873e-01
1.106767e+00, 1.392530e+00, -2.370345e-01
1.465296e+00, 1.369716e+00, -2.123817e-01
1.947914e+00, 1.349811e+00, -1.971196e-01
2.563042e+00, 1.328004e+00, -1.880841e-01
3.424066e+00, 1.307392e+00, -1.848533e-01
4.530037e+00, 1.283612e+00, -1.898473e-01
5.992113e+00, 1.258779e+00, -1.990642e-01
7.927565e+00, 1.227226e+00, -2.142952e-01
1.057009e+01, 1.189189e+00, -2.321736e-01
1.391364e+01, 1.142388e+00, -2.523594e-01
1.845393e+01, 1.086118e+00, -2.647932e-01
2.454369e+01, 1.021960e+00, -2.717451e-01
3.255131e+01, 9.588413e-01, -2.606725e-01
4.321071e+01, 8.986745e-01, -2.433260e-01
5.721156e+01, 8.411535e-01, -1.947028e-01
7.575201e+01, 8.169689e-01, -1.972812e-01
1.005888e+02, 7.885738e-01, -1.766198e-01
1.333896e+02, 7.634510e-01, -1.598592e-01
1.765735e+02, 7.412560e-01, -1.498021e-01
2.340678e+02, 7.193804e-01, -1.420359e-01
3.106798e+02, 6.976559e-01, -1.355291e-01
4.111698e+02, 6.753019e-01, -1.300870e-01
5.461295e+02, 6.529777e-01, -1.250050e-01
7.237254e+02, 6.316015e-01, -1.194254e-01
9.582557e+02, 6.109990e-01, -1.134271e-01
1.271695e+03, 5.906441e-01, -1.087003e-01
1.686208e+03, 5.721586e-01, -1.031825e-01
2.234103e+03, 5.534266e-01, -9.860544e-02
2.965431e+03, 5.369041e-01, -9.211875e-02
3.923223e+03, 5.212288e-01, -8.582774e-02
5.210048e+03, 5.062045e-01, -8.114592e-02
6.904879e+03, 4.932036e-01, -7.687707e-02
9.156696e+03, 4.806398e-01, -7.296812e-02
1.214596e+04, 4.688582e-01, -6.718612e-02
1.613231e+04, 4.565801e-01, -6.382333e-02
2.131095e+04, 4.467688e-01, -5.947226e-02
2.827860e+04, 4.358555e-01, -5.693232e-02
3.747491e+04, 4.256042e-01, -5.165602e-02
4.976918e+04, 4.179044e-01, -4.938218e-02
6.585677e+04, 4.096405e-01, -4.542315e-02
8.743691e+04, 4.012668e-01, -4.416491e-02
1.157480e+05, 3.939216e-01, -4.008791e-02
1.534472e+05, 3.872247e-01, -3.792678e-02
2.034181e+05, 3.792956e-01, -3.529449e-02
2.696861e+05, 3.731193e-01, -3.210929e-02
3.575525e+05, 3.680663e-01, -3.081450e-02
4.739878e+05, 3.611177e-01, -2.525805e-02
6.285148e+05, 3.561310e-01, -2.287999e-02
