EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.03777
omega, real, im
6.293263e-01, 1.062350e+00, -2.770051e-01
8.324402e-01, 1.045577e+00, -2.307484e-01
1.106767e+00, 1.029695e+00, -1.983440e-01
1.465296e+00, 1.011252e+00, -1.719981e-01
1.947914e+00, 9.958116e-01, -1.531513e-01
2.563042e+00, 9.790521e-01, -1.414179e-01
3.424066e+00, 9.632040e-01, -1.323399e-01
4.530037e+00, 9.468815e-01, -1.288238e-01
5.992113e+00, 9.312844e-01, -1.286159e-01
7.927565e+00, 9.137567e-01, -1.337311e-01
1.057009e+01, 8.938645e-01, -1.410935e-01
1.391364e+01, 8.705449e-01, -1.518880e-01
1.845393e+01, 8.415879e-01, -1.632854e-01
2.454369e+01, 8.065474e-01, -1.762884e-01
3.255131e+01, 7.673382e-01, -1.811477e-01
4.321071e+01, 7.231092e-01, -1.822840e-01
5.721156e+01, 6.849802e-01, -1.753151e-01
7.575201e+01, 6.492401e-01, -1.622370e-01
1.005888e+02, 6.182821e-01, -1.481002e-01
1.333896e+02, 5.942917e-01, -1.339531e-01
1.765735e+02, 5.741228e-01, -1.236308e-01
2.340678e+02, 5.556582e-01, -1.158603e-01
3.106798e+02, 5.367381e-01, -1.080173e-01
4.111698e+02, 5.209184e-01, -1.011042e-01
5.461295e+02, 5.027519e-01, -9.701493e-02
7.237254e+02, 4.866887e-01, -9.167690e-02
9.582557e+02, 4.719583e-01, -8.694752e-02
1.271695e+03, 4.577897e-01, -8.441070e-02
1.686208e+03, 4.423862e-01, -7.858633e-02
2.234103e+03, 4.291505e-01, -7.643758e-02
2.965431e+03, 4.157086e-01, -7.200157e-02
3.923223e+03, 4.035679e-01, -6.828369e-02
5.210048e+03, 3.912220e-01, -6.372961e-02
6.904879e+03, 3.818600e-01, -5.994799e-02
9.156696e+03, 3.707225e-01, -5.654145e-02
1.214596e+04, 3.612222e-01, -5.377505e-02
1.613231e+04, 3.538249e-01, -4.945383e-02
2.131095e+04, 3.449449e-01, -4.726911e-02
2.827860e+04, 3.369716e-01, -4.449550e-02
3.747491e+04, 3.292186e-01, -4.210431e-02
4.976918e+04, 3.218699e-01, -4.035947e-02
6.585677e+04, 3.158838e-01, -3.880693e-02
8.743691e+04, 3.092745e-01, -3.733594e-02
1.157480e+05, 3.032948e-01, -3.451366e-02
1.534472e+05, 2.962332e-01, -3.337716e-02
2.034181e+05, 2.904190e-01, -3.357172e-02
2.696861e+05, 2.851823e-01, -3.034160e-02
3.575525e+05, 2.792129e-01, -3.034229e-02
4.739878e+05, 2.737301e-01, -2.871174e-02
6.285148e+05, 2.684772e-01, -2.717469e-02
