EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0418153
omega, real, im
6.293263e-01, 8.309358e-01, -1.063138e-01
8.324402e-01, 8.222350e-01, -8.930766e-02
1.106767e+00, 8.124368e-01, -7.490394e-02
1.465296e+00, 8.044100e-01, -6.583184e-02
1.947914e+00, 7.963923e-01, -5.931902e-02
2.563042e+00, 7.907562e-01, -5.478173e-02
3.424066e+00, 7.845683e-01, -5.272494e-02
4.530037e+00, 7.794657e-01, -5.212544e-02
5.992113e+00, 7.733495e-01, -5.463992e-02
7.927565e+00, 7.666423e-01, -5.806388e-02
1.057009e+01, 7.585154e-01, -6.358510e-02
1.391364e+01, 7.496771e-01, -6.999030e-02
1.845393e+01, 7.380363e-01, -7.879210e-02
2.454369e+01, 7.253837e-01, -8.871231e-02
3.255131e+01, 7.081580e-01, -1.017668e-01
4.321071e+01, 6.871980e-01, -1.102384e-01
5.721156e+01, 6.634436e-01, -1.138738e-01
7.575201e+01, 6.353026e-01, -1.198391e-01
1.005888e+02, 6.054670e-01, -1.214721e-01
1.333896e+02, 5.826607e-01, -1.176078e-01
1.765735e+02, 5.589945e-01, -1.105874e-01
2.340678e+02, 5.370544e-01, -1.047239e-01
3.106798e+02, 5.199044e-01, -9.938914e-02
4.111698e+02, 5.040382e-01, -9.343554e-02
5.461295e+02, 4.881736e-01, -8.900785e-02
7.237254e+02, 4.740606e-01, -8.443832e-02
9.582557e+02, 4.597352e-01, -7.990868e-02
1.271695e+03, 4.451762e-01, -7.465766e-02
1.686208e+03, 4.322512e-01, -7.539689e-02
2.234103e+03, 4.222366e-01, -7.290818e-02
2.965431e+03, 4.100046e-01, -7.212753e-02
3.923223e+03, 3.945160e-01, -7.048208e-02
5.210048e+03, 3.823325e-01, -6.613597e-02
6.904879e+03, 3.715717e-01, -6.473763e-02
9.156696e+03, 3.606291e-01, -6.172766e-02
1.214596e+04, 3.476617e-01, -5.766160e-02
1.613231e+04, 3.375192e-01, -5.710648e-02
2.131095e+04, 3.281656e-01, -5.317384e-02
2.827860e+04, 3.194915e-01, -5.209952e-02
3.747491e+04, 3.097846e-01, -4.760632e-02
4.976918e+04, 3.030231e-01, -4.347165e-02
6.585677e+04, 2.920166e-01, -4.168196e-02
8.743691e+04, 2.849286e-01, -3.935322e-02
1.157480e+05, 2.773910e-01, -3.614582e-02
1.534472e+05, 2.721250e-01, -3.367144e-02
2.034181e+05, 2.668666e-01, -3.029866e-02
2.696861e+05, 2.613919e-01, -2.911606e-02
3.575525e+05, 2.551292e-01, -2.352456e-02
4.739878e+05, 2.494689e-01, -2.097765e-02
6.285148e+05, 2.453979e-01, -1.789730e-02
