EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0386496
omega, real, im
6.293263e-01, 2.312462e+00, -7.124895e-01
8.324402e-01, 2.245176e+00, -6.398296e-01
1.106767e+00, 2.180701e+00, -5.914871e-01
1.465296e+00, 2.115285e+00, -5.535644e-01
1.947914e+00, 2.047525e+00, -5.410712e-01
2.563042e+00, 1.972665e+00, -5.369998e-01
3.424066e+00, 1.889655e+00, -5.445525e-01
4.530037e+00, 1.792731e+00, -5.556491e-01
5.992113e+00, 1.691593e+00, -5.704064e-01
7.927565e+00, 1.568919e+00, -5.798326e-01
1.057009e+01, 1.443363e+00, -5.705240e-01
1.391364e+01, 1.314292e+00, -5.452541e-01
1.845393e+01, 1.204153e+00, -4.930092e-01
2.454369e+01, 1.101519e+00, -4.372516e-01
3.255131e+01, 1.039034e+00, -3.692094e-01
4.321071e+01, 9.792392e-01, -3.143019e-01
5.721156e+01, 9.443249e-01, -2.756105e-01
7.575201e+01, 9.128016e-01, -2.404705e-01
1.005888e+02, 8.886150e-01, -2.150428e-01
1.333896e+02, 8.623297e-01, -1.993262e-01
1.765735e+02, 8.349754e-01, -1.895794e-01
2.340678e+02, 8.064330e-01, -1.840916e-01
3.106798e+02, 7.753910e-01, -1.782624e-01
4.111698e+02, 7.431805e-01, -1.720318e-01
5.461295e+02, 7.112553e-01, -1.652274e-01
7.237254e+02, 6.826951e-01, -1.567633e-01
9.582557e+02, 6.553193e-01, -1.478895e-01
1.271695e+03, 6.294685e-01, -1.383659e-01
1.686208e+03, 6.046706e-01, -1.293227e-01
2.234103e+03, 5.852813e-01, -1.207582e-01
2.965431e+03, 5.644925e-01, -1.118765e-01
3.923223e+03, 5.462047e-01, -1.042905e-01
5.210048e+03, 5.282275e-01, -9.822945e-02
6.904879e+03, 5.126686e-01, -9.012351e-02
9.156696e+03, 4.984443e-01, -8.530018e-02
1.214596e+04, 4.846474e-01, -7.904387e-02
1.613231e+04, 4.691940e-01, -7.594599e-02
2.131095e+04, 4.572065e-01, -7.038029e-02
2.827860e+04, 4.475448e-01, -6.580193e-02
3.747491e+04, 4.357226e-01, -6.219433e-02
4.976918e+04, 4.249839e-01, -5.888006e-02
6.585677e+04, 4.150548e-01, -5.450376e-02
8.743691e+04, 4.052130e-01, -5.149721e-02
1.157480e+05, 3.956748e-01, -4.811256e-02
1.534472e+05, 3.889588e-01, -4.442583e-02
2.034181e+05, 3.812076e-01, -4.070267e-02
2.696861e+05, 3.725709e-01, -3.802074e-02
3.575525e+05, 3.664091e-01, -3.402235e-02
4.739878e+05, 3.588857e-01, -3.008901e-02
6.285148e+05, 3.521796e-01, -2.510797e-02
