EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0402093
omega, real, im
6.293263e-01, 1.028244e+00, -1.199936e-01
8.324402e-01, 1.018103e+00, -1.008590e-01
1.106767e+00, 1.009282e+00, -8.913291e-02
1.465296e+00, 9.980057e-01, -7.923961e-02
1.947914e+00, 9.892793e-01, -7.192775e-02
2.563042e+00, 9.804362e-01, -6.768022e-02
3.424066e+00, 9.730659e-01, -6.393965e-02
4.530037e+00, 9.652032e-01, -6.350080e-02
5.992113e+00, 9.577410e-01, -6.439527e-02
7.927565e+00, 9.492413e-01, -6.689587e-02
1.057009e+01, 9.408037e-01, -7.158246e-02
1.391364e+01, 9.315322e-01, -7.820786e-02
1.845393e+01, 9.192947e-01, -8.660022e-02
2.454369e+01, 9.071790e-01, -9.980136e-02
3.255131e+01, 8.863625e-01, -1.096366e-01
4.321071e+01, 8.642690e-01, -1.227119e-01
5.721156e+01, 8.419325e-01, -1.333717e-01
7.575201e+01, 8.063990e-01, -1.398458e-01
1.005888e+02, 7.740299e-01, -1.393928e-01
1.333896e+02, 7.439482e-01, -1.361903e-01
1.765735e+02, 7.176225e-01, -1.310741e-01
2.340678e+02, 6.926568e-01, -1.243212e-01
3.106798e+02, 6.717839e-01, -1.181869e-01
4.111698e+02, 6.509952e-01, -1.115139e-01
5.461295e+02, 6.320698e-01, -1.063792e-01
7.237254e+02, 6.140170e-01, -1.017760e-01
9.582557e+02, 5.974003e-01, -9.797219e-02
1.271695e+03, 5.803376e-01, -9.283051e-02
1.686208e+03, 5.625001e-01, -9.080653e-02
2.234103e+03, 5.462108e-01, -8.945490e-02
2.965431e+03, 5.319925e-01, -8.373877e-02
3.923223e+03, 5.176269e-01, -8.257023e-02
5.210048e+03, 5.031879e-01, -7.954047e-02
6.904879e+03, 4.891251e-01, -7.476014e-02
9.156696e+03, 4.748764e-01, -7.092775e-02
1.214596e+04, 4.625627e-01, -7.010971e-02
1.613231e+04, 4.500608e-01, -6.505841e-02
2.131095e+04, 4.389564e-01, -6.211136e-02
2.827860e+04, 4.283854e-01, -5.678190e-02
3.747491e+04, 4.178903e-01, -5.462048e-02
4.976918e+04, 4.081569e-01, -5.260979e-02
6.585677e+04, 4.005870e-01, -4.854182e-02
8.743691e+04, 3.909973e-01, -4.506110e-02
1.157480e+05, 3.839133e-01, -4.130397e-02
1.534472e+05, 3.769073e-01, -3.878428e-02
2.034181e+05, 3.705939e-01, -3.496141e-02
2.696861e+05, 3.626709e-01, -3.071967e-02
3.575525e+05, 3.580320e-01, -2.986913e-02
4.739878e+05, 3.524890e-01, -2.520964e-02
6.285148e+05, 3.464420e-01, -2.127860e-02
