EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0455082
omega, real, im
6.293263e-01, 6.415141e-01, -9.086112e-02
8.324402e-01, 6.312362e-01, -7.556588e-02
1.106767e+00, 6.242347e-01, -6.469873e-02
1.465296e+00, 6.160902e-01, -5.668315e-02
1.947914e+00, 6.091811e-01, -4.863416e-02
2.563042e+00, 6.035644e-01, -4.276573e-02
3.424066e+00, 5.982133e-01, -3.625554e-02
4.530037e+00, 5.938000e-01, -3.217511e-02
5.992113e+00, 5.900027e-01, -2.884862e-02
7.927565e+00, 5.868272e-01, -2.583213e-02
1.057009e+01, 5.838502e-01, -2.362927e-02
1.391364e+01, 5.815651e-01, -2.264577e-02
1.845393e+01, 5.783798e-01, -2.158383e-02
2.454369e+01, 5.785064e-01, -2.259116e-02
3.255131e+01, 5.735942e-01, -2.458981e-02
4.321071e+01, 5.709686e-01, -2.448748e-02
5.721156e+01, 5.719832e-01, -2.551956e-02
7.575201e+01, 5.639726e-01, -3.353786e-02
1.005888e+02, 5.577907e-01, -3.999874e-02
1.333896e+02, 5.527813e-01, -4.467530e-02
1.765735e+02, 5.450804e-01, -5.371303e-02
2.340678e+02, 5.349001e-01, -6.032281e-02
3.106798e+02, 5.207468e-01, -6.662420e-02
4.111698e+02, 5.016536e-01, -7.088394e-02
5.461295e+02, 4.866223e-01, -7.291227e-02
7.237254e+02, 4.714140e-01, -7.140544e-02
9.582557e+02, 4.587935e-01, -7.018431e-02
1.271695e+03, 4.465572e-01, -6.908023e-02
1.686208e+03, 4.336392e-01, -6.725954e-02
2.234103e+03, 4.214662e-01, -6.508110e-02
2.965431e+03, 4.085419e-01, -6.458172e-02
3.923223e+03, 3.992727e-01, -6.286988e-02
5.210048e+03, 3.845896e-01, -6.054315e-02
6.904879e+03, 3.747813e-01, -5.790165e-02
9.156696e+03, 3.647264e-01, -5.696541e-02
1.214596e+04, 3.523753e-01, -5.716350e-02
1.613231e+04, 3.446815e-01, -5.102221e-02
2.131095e+04, 3.340055e-01, -4.928556e-02
2.827860e+04, 3.258337e-01, -4.620984e-02
3.747491e+04, 3.170872e-01, -4.219615e-02
4.976918e+04, 3.109880e-01, -3.965048e-02
6.585677e+04, 3.028774e-01, -3.595803e-02
8.743691e+04, 2.975531e-01, -3.504230e-02
1.157480e+05, 2.916509e-01, -3.292560e-02
1.534472e+05, 2.841170e-01, -2.590263e-02
2.034181e+05, 2.825298e-01, -2.779316e-02
2.696861e+05, 2.767367e-01, -2.383151e-02
3.575525e+05, 2.723647e-01, -2.169070e-02
4.739878e+05, 2.680272e-01, -1.720358e-02
6.285148e+05, 2.647752e-01, -1.323614e-02
