EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0411688
omega, real, im
6.293263e-01, 1.075642e+00, -1.190212e-01
8.324402e-01, 1.065289e+00, -9.968829e-02
1.106767e+00, 1.055978e+00, -8.825719e-02
1.465296e+00, 1.045629e+00, -7.759626e-02
1.947914e+00, 1.037805e+00, -6.965348e-02
2.563042e+00, 1.029713e+00, -6.452765e-02
3.424066e+00, 1.022725e+00, -6.033148e-02
4.530037e+00, 1.015244e+00, -5.908623e-02
5.992113e+00, 1.008652e+00, -5.857685e-02
7.927565e+00, 1.001559e+00, -6.083636e-02
1.057009e+01, 9.940512e-01, -6.463765e-02
1.391364e+01, 9.856660e-01, -7.060780e-02
1.845393e+01, 9.749059e-01, -7.902038e-02
2.454369e+01, 9.602325e-01, -8.765458e-02
3.255131e+01, 9.473144e-01, -1.016821e-01
4.321071e+01, 9.262354e-01, -1.144789e-01
5.721156e+01, 9.032493e-01, -1.304956e-01
7.575201e+01, 8.723581e-01, -1.320068e-01
1.005888e+02, 8.429136e-01, -1.356174e-01
1.333896e+02, 8.121786e-01, -1.352544e-01
1.765735e+02, 7.845308e-01, -1.305029e-01
2.340678e+02, 7.599161e-01, -1.245817e-01
3.106798e+02, 7.366368e-01, -1.182755e-01
4.111698e+02, 7.156810e-01, -1.135494e-01
5.461295e+02, 6.989114e-01, -1.091524e-01
7.237254e+02, 6.785638e-01, -1.031861e-01
9.582557e+02, 6.617501e-01, -9.995346e-02
1.271695e+03, 6.444822e-01, -9.617484e-02
1.686208e+03, 6.280097e-01, -9.395068e-02
2.234103e+03, 6.108598e-01, -9.047262e-02
2.965431e+03, 5.945533e-01, -8.679531e-02
3.923223e+03, 5.798572e-01, -8.438569e-02
5.210048e+03, 5.659635e-01, -8.045076e-02
6.904879e+03, 5.486889e-01, -7.520658e-02
9.156696e+03, 5.363449e-01, -7.388429e-02
1.214596e+04, 5.228941e-01, -6.853551e-02
1.613231e+04, 5.106912e-01, -6.599451e-02
2.131095e+04, 5.008653e-01, -6.357966e-02
2.827860e+04, 4.896788e-01, -5.929049e-02
3.747491e+04, 4.789078e-01, -5.437863e-02
4.976918e+04, 4.689629e-01, -5.084280e-02
6.585677e+04, 4.611515e-01, -4.719147e-02
8.743691e+04, 4.528619e-01, -4.407958e-02
1.157480e+05, 4.445102e-01, -4.088395e-02
1.534472e+05, 4.393495e-01, -3.749504e-02
2.034181e+05, 4.329170e-01, -3.519225e-02
2.696861e+05, 4.249010e-01, -3.108491e-02
3.575525e+05, 4.200241e-01, -2.755272e-02
4.739878e+05, 4.140894e-01, -2.382404e-02
6.285148e+05, 4.096489e-01, -2.040504e-02
