EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0428899
omega, real, im
6.293263e-01, 4.927209e-01, -8.490121e-02
8.324402e-01, 4.840481e-01, -7.073653e-02
1.106767e+00, 4.789341e-01, -5.843028e-02
1.465296e+00, 4.738618e-01, -5.093851e-02
1.947914e+00, 4.677039e-01, -4.347001e-02
2.563042e+00, 4.639718e-01, -3.739917e-02
3.424066e+00, 4.590921e-01, -3.297468e-02
4.530037e+00, 4.566883e-01, -2.836404e-02
5.992113e+00, 4.526116e-01, -2.561600e-02
7.927565e+00, 4.507789e-01, -2.366211e-02
1.057009e+01, 4.480193e-01, -2.210511e-02
1.391364e+01, 4.457439e-01, -2.135335e-02
1.845393e+01, 4.435263e-01, -2.167874e-02
2.454369e+01, 4.400325e-01, -2.166828e-02
3.255131e+01, 4.382367e-01, -2.269820e-02
4.321071e+01, 4.356697e-01, -2.596139e-02
5.721156e+01, 4.322852e-01, -2.787945e-02
7.575201e+01, 4.268627e-01, -3.325534e-02
1.005888e+02, 4.229140e-01, -3.793438e-02
1.333896e+02, 4.151213e-01, -4.326160e-02
1.765735e+02, 4.051840e-01, -4.917558e-02
2.340678e+02, 3.934306e-01, -5.317120e-02
3.106798e+02, 3.825871e-01, -5.560193e-02
4.111698e+02, 3.698357e-01, -5.664012e-02
5.461295e+02, 3.549668e-01, -5.500742e-02
7.237254e+02, 3.468041e-01, -5.324629e-02
9.582557e+02, 3.354401e-01, -4.838909e-02
1.271695e+03, 3.277793e-01, -4.322454e-02
1.686208e+03, 3.188602e-01, -4.305739e-02
2.234103e+03, 3.130000e-01, -3.894996e-02
2.965431e+03, 3.040383e-01, -3.803611e-02
3.923223e+03, 3.017139e-01, -3.476411e-02
5.210048e+03, 2.940572e-01, -3.366129e-02
6.904879e+03, 2.906763e-01, -3.324789e-02
9.156696e+03, 2.841544e-01, -3.238833e-02
1.214596e+04, 2.796735e-01, -3.083094e-02
1.613231e+04, 2.737111e-01, -3.035977e-02
2.131095e+04, 2.665701e-01, -2.983884e-02
2.827860e+04, 2.637653e-01, -3.051220e-02
3.747491e+04, 2.575634e-01, -2.601014e-02
4.976918e+04, 2.507689e-01, -2.551525e-02
6.585677e+04, 2.482052e-01, -2.455796e-02
8.743691e+04, 2.434297e-01, -2.407142e-02
1.157480e+05, 2.365018e-01, -2.082461e-02
1.534472e+05, 2.363125e-01, -1.832907e-02
2.034181e+05, 2.331307e-01, -1.814624e-02
2.696861e+05, 2.291057e-01, -1.440437e-02
3.575525e+05, 2.242932e-01, -1.262877e-02
4.739878e+05, 2.203240e-01, -1.164023e-02
6.285148e+05, 2.154280e-01, -7.376403e-03
