EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0431429
omega, real, im
6.293263e-01, 5.946584e-01, -9.514561e-02
8.324402e-01, 5.873728e-01, -7.897921e-02
1.106767e+00, 5.811246e-01, -6.446028e-02
1.465296e+00, 5.751402e-01, -5.541911e-02
1.947914e+00, 5.669921e-01, -4.883162e-02
2.563042e+00, 5.607889e-01, -4.252698e-02
3.424066e+00, 5.560626e-01, -3.709460e-02
4.530037e+00, 5.522786e-01, -3.254950e-02
5.992113e+00, 5.491048e-01, -3.049964e-02
7.927565e+00, 5.460984e-01, -2.857131e-02
1.057009e+01, 5.436595e-01, -2.717012e-02
1.391364e+01, 5.404147e-01, -2.679777e-02
1.845393e+01, 5.381257e-01, -2.852731e-02
2.454369e+01, 5.350761e-01, -2.964734e-02
3.255131e+01, 5.307017e-01, -3.470482e-02
4.321071e+01, 5.269830e-01, -3.970107e-02
5.721156e+01, 5.245133e-01, -4.584223e-02
7.575201e+01, 5.142033e-01, -5.093256e-02
1.005888e+02, 5.036740e-01, -5.996294e-02
1.333896e+02, 4.914715e-01, -6.647628e-02
1.765735e+02, 4.768917e-01, -7.015987e-02
2.340678e+02, 4.582405e-01, -7.636367e-02
3.106798e+02, 4.412337e-01, -7.478762e-02
4.111698e+02, 4.246703e-01, -7.295194e-02
5.461295e+02, 4.092839e-01, -6.957889e-02
7.237254e+02, 3.965032e-01, -6.671944e-02
9.582557e+02, 3.871110e-01, -6.248247e-02
1.271695e+03, 3.750397e-01, -6.007095e-02
1.686208e+03, 3.654842e-01, -5.704572e-02
2.234103e+03, 3.559919e-01, -5.607162e-02
2.965431e+03, 3.456239e-01, -5.336590e-02
3.923223e+03, 3.384694e-01, -5.181800e-02
5.210048e+03, 3.281140e-01, -4.906903e-02
6.904879e+03, 3.195743e-01, -4.772320e-02
9.156696e+03, 3.102696e-01, -4.696957e-02
1.214596e+04, 3.016310e-01, -4.609194e-02
1.613231e+04, 2.940063e-01, -4.343569e-02
2.131095e+04, 2.855680e-01, -4.070381e-02
2.827860e+04, 2.779572e-01, -3.956411e-02
3.747491e+04, 2.692563e-01, -3.941881e-02
4.976918e+04, 2.639252e-01, -3.633634e-02
6.585677e+04, 2.560329e-01, -3.300792e-02
8.743691e+04, 2.508240e-01, -3.064032e-02
1.157480e+05, 2.461048e-01, -3.005743e-02
1.534472e+05, 2.428984e-01, -2.678104e-02
2.034181e+05, 2.344474e-01, -2.470098e-02
2.696861e+05, 2.309193e-01, -2.141694e-02
3.575525e+05, 2.271937e-01, -1.718729e-02
4.739878e+05, 2.234346e-01, -1.515631e-02
6.285148e+05, 2.183116e-01, -1.282581e-02
