EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0425269
omega, real, im
6.293263e-01, 1.184543e+00, -1.339383e-01
8.324402e-01, 1.169151e+00, -1.130288e-01
1.106767e+00, 1.161763e+00, -9.555852e-02
1.465296e+00, 1.153157e+00, -8.523700e-02
1.947914e+00, 1.142021e+00, -7.536215e-02
2.563042e+00, 1.133529e+00, -6.859683e-02
3.424066e+00, 1.123488e+00, -6.255438e-02
4.530037e+00, 1.116624e+00, -5.860326e-02
5.992113e+00, 1.108273e+00, -5.729484e-02
7.927565e+00, 1.101848e+00, -5.766629e-02
1.057009e+01, 1.094233e+00, -5.934371e-02
1.391364e+01, 1.087399e+00, -6.335688e-02
1.845393e+01, 1.079170e+00, -6.991404e-02
2.454369e+01, 1.068673e+00, -7.548457e-02
3.255131e+01, 1.054400e+00, -8.860081e-02
4.321071e+01, 1.041237e+00, -1.011440e-01
5.721156e+01, 1.022205e+00, -1.166522e-01
7.575201e+01, 9.930739e-01, -1.197596e-01
1.005888e+02, 9.653482e-01, -1.278964e-01
1.333896e+02, 9.357527e-01, -1.293187e-01
1.765735e+02, 9.091773e-01, -1.270366e-01
2.340678e+02, 8.843246e-01, -1.212044e-01
3.106798e+02, 8.587120e-01, -1.163790e-01
4.111698e+02, 8.400764e-01, -1.145196e-01
5.461295e+02, 8.205581e-01, -1.063660e-01
7.237254e+02, 8.023076e-01, -1.034062e-01
9.582557e+02, 7.811011e-01, -9.907729e-02
1.271695e+03, 7.656636e-01, -9.537143e-02
1.686208e+03, 7.488897e-01, -9.489764e-02
2.234103e+03, 7.343128e-01, -9.012543e-02
2.965431e+03, 7.161869e-01, -8.484647e-02
3.923223e+03, 7.014186e-01, -8.178839e-02
5.210048e+03, 6.862998e-01, -7.963613e-02
6.904879e+03, 6.744701e-01, -7.479788e-02
9.156696e+03, 6.599504e-01, -7.153511e-02
1.214596e+04, 6.478736e-01, -6.750362e-02
1.613231e+04, 6.352226e-01, -6.491024e-02
2.131095e+04, 6.254598e-01, -6.022590e-02
2.827860e+04, 6.158997e-01, -5.689389e-02
3.747491e+04, 6.036687e-01, -5.437645e-02
4.976918e+04, 5.944974e-01, -4.806308e-02
6.585677e+04, 5.872408e-01, -4.595798e-02
8.743691e+04, 5.776946e-01, -4.162991e-02
1.157480e+05, 5.714209e-01, -3.788193e-02
1.534472e+05, 5.654157e-01, -3.505434e-02
2.034181e+05, 5.574228e-01, -3.331324e-02
2.696861e+05, 5.524167e-01, -2.934045e-02
3.575525e+05, 5.466983e-01, -2.483868e-02
4.739878e+05, 5.420722e-01, -2.302999e-02
6.285148e+05, 5.374976e-01, -1.887391e-02
