EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0410821
omega, real, im
6.293263e-01, 1.166983e+00, -1.295396e-01
8.324402e-01, 1.154407e+00, -1.129547e-01
1.106767e+00, 1.140917e+00, -1.040857e-01
1.465296e+00, 1.129734e+00, -9.756508e-02
1.947914e+00, 1.120268e+00, -9.600379e-02
2.563042e+00, 1.109350e+00, -9.729715e-02
3.424066e+00, 1.097627e+00, -1.021549e-01
4.530037e+00, 1.083785e+00, -1.101925e-01
5.992113e+00, 1.067462e+00, -1.202149e-01
7.927565e+00, 1.047959e+00, -1.338067e-01
1.057009e+01, 1.023805e+00, -1.481269e-01
1.391364e+01, 9.956019e-01, -1.640351e-01
1.845393e+01, 9.613388e-01, -1.776702e-01
2.454369e+01, 9.214434e-01, -1.925022e-01
3.255131e+01, 8.784472e-01, -1.966556e-01
4.321071e+01, 8.315734e-01, -1.938504e-01
5.721156e+01, 7.909516e-01, -1.870432e-01
7.575201e+01, 7.534744e-01, -1.757510e-01
1.005888e+02, 7.220589e-01, -1.632897e-01
1.333896e+02, 6.925603e-01, -1.504086e-01
1.765735e+02, 6.708576e-01, -1.402978e-01
2.340678e+02, 6.485630e-01, -1.362470e-01
3.106798e+02, 6.281896e-01, -1.289500e-01
4.111698e+02, 6.071683e-01, -1.229509e-01
5.461295e+02, 5.874692e-01, -1.181204e-01
7.237254e+02, 5.662592e-01, -1.134866e-01
9.582557e+02, 5.464953e-01, -1.114082e-01
1.271695e+03, 5.276040e-01, -1.063693e-01
1.686208e+03, 5.083699e-01, -1.054794e-01
2.234103e+03, 4.906417e-01, -1.012258e-01
2.965431e+03, 4.723319e-01, -9.697020e-02
3.923223e+03, 4.525765e-01, -9.467974e-02
5.210048e+03, 4.362699e-01, -9.203781e-02
6.904879e+03, 4.191624e-01, -8.681598e-02
9.156696e+03, 4.048273e-01, -8.457347e-02
1.214596e+04, 3.889627e-01, -7.919667e-02
1.613231e+04, 3.756543e-01, -7.384008e-02
2.131095e+04, 3.622463e-01, -6.979154e-02
2.827860e+04, 3.516188e-01, -6.618527e-02
3.747491e+04, 3.414745e-01, -6.143153e-02
4.976918e+04, 3.298331e-01, -5.732404e-02
6.585677e+04, 3.200694e-01, -5.406411e-02
8.743691e+04, 3.106968e-01, -5.110347e-02
1.157480e+05, 3.006183e-01, -4.220099e-02
1.534472e+05, 2.948084e-01, -4.142697e-02
2.034181e+05, 2.859725e-01, -3.832095e-02
2.696861e+05, 2.789956e-01, -3.167713e-02
3.575525e+05, 2.744441e-01, -3.051344e-02
4.739878e+05, 2.681298e-01, -2.479289e-02
6.285148e+05, 2.599951e-01, -2.017155e-02
