EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0416865
omega, real, im
6.293263e-01, 9.798505e-01, -1.310827e-01
8.324402e-01, 9.636813e-01, -1.112803e-01
1.106767e+00, 9.513237e-01, -9.473100e-02
1.465296e+00, 9.436342e-01, -8.222449e-02
1.947914e+00, 9.345356e-01, -7.309617e-02
2.563042e+00, 9.269282e-01, -6.488831e-02
3.424066e+00, 9.192472e-01, -5.965240e-02
4.530037e+00, 9.120948e-01, -5.485938e-02
5.992113e+00, 9.057108e-01, -5.357250e-02
7.927565e+00, 8.989140e-01, -5.298718e-02
1.057009e+01, 8.930546e-01, -5.464200e-02
1.391364e+01, 8.862458e-01, -5.759362e-02
1.845393e+01, 8.792155e-01, -6.311764e-02
2.454369e+01, 8.688732e-01, -7.181697e-02
3.255131e+01, 8.586746e-01, -8.048158e-02
4.321071e+01, 8.428038e-01, -9.152752e-02
5.721156e+01, 8.149605e-01, -1.116670e-01
7.575201e+01, 8.022072e-01, -1.123755e-01
1.005888e+02, 7.750099e-01, -1.191877e-01
1.333896e+02, 7.483499e-01, -1.204413e-01
1.765735e+02, 7.219889e-01, -1.197298e-01
2.340678e+02, 6.973887e-01, -1.147777e-01
3.106798e+02, 6.775331e-01, -1.092093e-01
4.111698e+02, 6.561759e-01, -1.025411e-01
5.461295e+02, 6.389157e-01, -9.709362e-02
7.237254e+02, 6.219870e-01, -9.326781e-02
9.582557e+02, 6.056089e-01, -8.804943e-02
1.271695e+03, 5.906873e-01, -8.520923e-02
1.686208e+03, 5.766801e-01, -8.267833e-02
2.234103e+03, 5.635554e-01, -7.751454e-02
2.965431e+03, 5.507334e-01, -7.532351e-02
3.923223e+03, 5.366423e-01, -7.370639e-02
5.210048e+03, 5.236211e-01, -7.082911e-02
6.904879e+03, 5.113125e-01, -6.654992e-02
9.156696e+03, 4.988972e-01, -6.426480e-02
1.214596e+04, 4.888903e-01, -6.028771e-02
1.613231e+04, 4.780206e-01, -5.747424e-02
2.131095e+04, 4.680244e-01, -5.411069e-02
2.827860e+04, 4.574073e-01, -5.126392e-02
3.747491e+04, 4.488909e-01, -4.770355e-02
4.976918e+04, 4.409564e-01, -4.462755e-02
6.585677e+04, 4.336056e-01, -4.168388e-02
8.743691e+04, 4.256067e-01, -3.995631e-02
1.157480e+05, 4.181989e-01, -3.659190e-02
1.534472e+05, 4.141409e-01, -3.340946e-02
2.034181e+05, 4.079033e-01, -2.996947e-02
2.696861e+05, 4.013290e-01, -2.775563e-02
3.575525e+05, 3.955483e-01, -2.460613e-02
4.739878e+05, 3.903430e-01, -2.132949e-02
6.285148e+05, 3.855064e-01, -1.835206e-02
