EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0389569
omega, real, im
6.293263e-01, 2.188795e+00, -4.839929e-01
8.324402e-01, 2.127876e+00, -4.500370e-01
1.106767e+00, 2.076579e+00, -4.375410e-01
1.465296e+00, 2.017318e+00, -4.366857e-01
1.947914e+00, 1.956668e+00, -4.414344e-01
2.563042e+00, 1.886720e+00, -4.558246e-01
3.424066e+00, 1.806648e+00, -4.713663e-01
4.530037e+00, 1.722266e+00, -4.985954e-01
5.992113e+00, 1.621077e+00, -5.210280e-01
7.927565e+00, 1.508148e+00, -5.398063e-01
1.057009e+01, 1.379087e+00, -5.346342e-01
1.391364e+01, 1.261769e+00, -5.164666e-01
1.845393e+01, 1.141819e+00, -4.706259e-01
2.454369e+01, 1.054944e+00, -4.161912e-01
3.255131e+01, 9.783689e-01, -3.509553e-01
4.321071e+01, 9.304168e-01, -3.020991e-01
5.721156e+01, 8.955336e-01, -2.516882e-01
7.575201e+01, 8.669783e-01, -2.186085e-01
1.005888e+02, 8.436035e-01, -1.941140e-01
1.333896e+02, 8.222339e-01, -1.780670e-01
1.765735e+02, 8.008493e-01, -1.685432e-01
2.340678e+02, 7.760280e-01, -1.613576e-01
3.106798e+02, 7.494671e-01, -1.572790e-01
4.111698e+02, 7.240449e-01, -1.527560e-01
5.461295e+02, 6.960121e-01, -1.464063e-01
7.237254e+02, 6.700531e-01, -1.414187e-01
9.582557e+02, 6.440948e-01, -1.355332e-01
1.271695e+03, 6.217375e-01, -1.291055e-01
1.686208e+03, 5.980344e-01, -1.222948e-01
2.234103e+03, 5.762195e-01, -1.154406e-01
2.965431e+03, 5.565161e-01, -1.079140e-01
3.923223e+03, 5.382613e-01, -1.032288e-01
5.210048e+03, 5.210322e-01, -9.531661e-02
6.904879e+03, 5.043887e-01, -9.058174e-02
9.156696e+03, 4.897388e-01, -8.502211e-02
1.214596e+04, 4.763421e-01, -7.836324e-02
1.613231e+04, 4.616058e-01, -7.599121e-02
2.131095e+04, 4.496153e-01, -6.978220e-02
2.827860e+04, 4.375053e-01, -6.686071e-02
3.747491e+04, 4.270532e-01, -6.179332e-02
4.976918e+04, 4.163866e-01, -5.694783e-02
6.585677e+04, 4.065640e-01, -5.389517e-02
8.743691e+04, 3.985449e-01, -5.318996e-02
1.157480e+05, 3.886431e-01, -4.772729e-02
1.534472e+05, 3.794251e-01, -4.560373e-02
2.034181e+05, 3.723980e-01, -4.093633e-02
2.696861e+05, 3.648007e-01, -3.864357e-02
3.575525e+05, 3.570046e-01, -3.461839e-02
4.739878e+05, 3.499134e-01, -3.101044e-02
6.285148e+05, 3.432285e-01, -2.851824e-02
