EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0372386
omega, real, im
6.293263e-01, 1.468625e+00, -1.648805e-01
8.324402e-01, 1.451123e+00, -1.497559e-01
1.106767e+00, 1.438872e+00, -1.417289e-01
1.465296e+00, 1.423067e+00, -1.422570e-01
1.947914e+00, 1.403256e+00, -1.450567e-01
2.563042e+00, 1.383522e+00, -1.522098e-01
3.424066e+00, 1.358445e+00, -1.624944e-01
4.530037e+00, 1.333003e+00, -1.752955e-01
5.992113e+00, 1.302178e+00, -1.913130e-01
7.927565e+00, 1.267951e+00, -2.087116e-01
1.057009e+01, 1.223739e+00, -2.265877e-01
1.391364e+01, 1.178524e+00, -2.407474e-01
1.845393e+01, 1.122907e+00, -2.533730e-01
2.454369e+01, 1.065320e+00, -2.550172e-01
3.255131e+01, 1.004626e+00, -2.492011e-01
4.321071e+01, 9.536978e-01, -2.347054e-01
5.721156e+01, 9.039720e-01, -2.114209e-01
7.575201e+01, 8.698840e-01, -1.932772e-01
1.005888e+02, 8.394188e-01, -1.762393e-01
1.333896e+02, 8.130847e-01, -1.618198e-01
1.765735e+02, 7.917773e-01, -1.503256e-01
2.340678e+02, 7.672263e-01, -1.409813e-01
3.106798e+02, 7.452925e-01, -1.334640e-01
4.111698e+02, 7.232836e-01, -1.264722e-01
5.461295e+02, 7.029963e-01, -1.200951e-01
7.237254e+02, 6.838295e-01, -1.151057e-01
9.582557e+02, 6.618908e-01, -1.109921e-01
1.271695e+03, 6.451769e-01, -1.063878e-01
1.686208e+03, 6.264826e-01, -1.027531e-01
2.234103e+03, 6.071432e-01, -9.936614e-02
2.965431e+03, 5.915378e-01, -9.486081e-02
3.923223e+03, 5.748419e-01, -9.195673e-02
5.210048e+03, 5.579270e-01, -8.758757e-02
6.904879e+03, 5.427853e-01, -8.354992e-02
9.156696e+03, 5.285796e-01, -8.019385e-02
1.214596e+04, 5.156932e-01, -7.667220e-02
1.613231e+04, 5.020251e-01, -7.284220e-02
2.131095e+04, 4.891734e-01, -7.061211e-02
2.827860e+04, 4.759823e-01, -6.749169e-02
3.747491e+04, 4.659543e-01, -6.416249e-02
4.976918e+04, 4.548227e-01, -6.065423e-02
6.585677e+04, 4.432560e-01, -5.572258e-02
8.743691e+04, 4.333910e-01, -5.454587e-02
1.157480e+05, 4.252320e-01, -5.104899e-02
1.534472e+05, 4.159931e-01, -4.677971e-02
2.034181e+05, 4.059014e-01, -4.324568e-02
2.696861e+05, 3.985799e-01, -3.983236e-02
3.575525e+05, 3.912472e-01, -3.632917e-02
4.739878e+05, 3.845866e-01, -3.216429e-02
6.285148e+05, 3.759626e-01, -2.672987e-02
