EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0421756
omega, real, im
6.293263e-01, 1.223915e+00, -1.595374e-01
8.324402e-01, 1.204643e+00, -1.376982e-01
1.106767e+00, 1.190673e+00, -1.235718e-01
1.465296e+00, 1.175601e+00, -1.124436e-01
1.947914e+00, 1.163286e+00, -1.034711e-01
2.563042e+00, 1.150801e+00, -9.890636e-02
3.424066e+00, 1.139375e+00, -9.506245e-02
4.530037e+00, 1.128203e+00, -9.666015e-02
5.992113e+00, 1.115820e+00, -9.998910e-02
7.927565e+00, 1.103312e+00, -1.080499e-01
1.057009e+01, 1.087471e+00, -1.177886e-01
1.391364e+01, 1.069483e+00, -1.331212e-01
1.845393e+01, 1.045263e+00, -1.481331e-01
2.454369e+01, 1.015068e+00, -1.650044e-01
3.255131e+01, 9.764304e-01, -1.780103e-01
4.321071e+01, 9.342617e-01, -1.887414e-01
5.721156e+01, 8.902748e-01, -1.896206e-01
7.575201e+01, 8.510336e-01, -1.835612e-01
1.005888e+02, 8.131970e-01, -1.732646e-01
1.333896e+02, 7.833881e-01, -1.624063e-01
1.765735e+02, 7.580111e-01, -1.541142e-01
2.340678e+02, 7.314644e-01, -1.493466e-01
3.106798e+02, 7.071777e-01, -1.426092e-01
4.111698e+02, 6.828791e-01, -1.383903e-01
5.461295e+02, 6.571517e-01, -1.351277e-01
7.237254e+02, 6.359848e-01, -1.315823e-01
9.582557e+02, 6.120371e-01, -1.273123e-01
1.271695e+03, 5.890755e-01, -1.243545e-01
1.686208e+03, 5.661185e-01, -1.192659e-01
2.234103e+03, 5.458984e-01, -1.146175e-01
2.965431e+03, 5.247844e-01, -1.097212e-01
3.923223e+03, 5.027626e-01, -1.048585e-01
5.210048e+03, 4.842401e-01, -1.005773e-01
6.904879e+03, 4.674007e-01, -9.473988e-02
9.156696e+03, 4.528177e-01, -9.037272e-02
1.214596e+04, 4.355142e-01, -8.619417e-02
1.613231e+04, 4.198487e-01, -7.926042e-02
2.131095e+04, 4.092195e-01, -7.353608e-02
2.827860e+04, 3.935870e-01, -6.741606e-02
3.747491e+04, 3.832916e-01, -6.381056e-02
4.976918e+04, 3.718143e-01, -5.871580e-02
6.585677e+04, 3.608103e-01, -5.343662e-02
8.743691e+04, 3.533333e-01, -4.930032e-02
1.157480e+05, 3.450419e-01, -4.523489e-02
1.534472e+05, 3.385990e-01, -4.204189e-02
2.034181e+05, 3.309932e-01, -3.857164e-02
2.696861e+05, 3.224835e-01, -3.239771e-02
3.575525e+05, 3.164729e-01, -2.895703e-02
4.739878e+05, 3.104733e-01, -2.524367e-02
6.285148e+05, 3.054174e-01, -2.101217e-02
